x,y,z,rho,p,is_boundary,kind
0.183774,0.311211,0.335559,85460.6,5.07364e+06,0,0
0.183678,0.311566,0.347274,87256.4,5.18138e+06,0,0
0.183628,0.31131,0.365108,85229.8,5.05979e+06,0,0
0.183518,0.308605,0.378297,80228.4,4.7597e+06,0,0
0.183896,0.3088,0.379903,79458.4,4.7135e+06,0,0
0.181395,0.309159,0.392169,72381.8,4.28890e+06,0,0
0.183821,0.309438,0.41726,54383.1,3.20899e+06,0,0
0.183648,0.309211,0.415312,55902.1,3.30013e+06,0,0
0.183595,0.309124,0.283203,54840.2,3.23641e+06,0,0
0.182818,0.30848,0.291429,61104.8,3.61229e+06,0,0
0.183341,0.310782,0.30655,71758.5,4.25151e+06,0,0
0.183782,0.308126,0.314402,76478.1,4.53469e+06,0,0
0.183588,0.311038,0.331917,84411,5.01066e+06,0,0
0.183423,0.311256,0.335221,85365.8,5.06795e+06,0,0
0.18367,0.311553,0.350295,87319.4,5.18517e+06,0,0
0.183742,0.311345,0.366194,84923.8,5.04142e+06,0,0
0.183958,0.310673,0.370144,83665.4,4.96592e+06,0,0
0.183772,0.308054,0.380281,79229.7,4.69978e+06,0,0
0.192668,0.324305,0.410825,56046,3.30876e+06,0,0
0.183624,0.309265,0.415688,55611.6,3.2827e+06,0,0
0.183692,0.30927,0.417359,54302,3.20412e+06,0,0
0.183166,0.308973,0.283059,54717.1,3.22903e+06,0,0
0.182483,0.309916,0.29139,61097.3,3.61184e+06,0,0
0.183901,0.309756,0.298181,66080.8,3.91085e+06,0,0
0.182949,0.307712,0.319093,78954.4,4.68326e+06,0,0
0.183459,0.309413,0.326119,82290.6,4.88344e+06,0,0
0.181723,0.310242,0.335976,85496.5,5.07579e+06,0,0
0.183683,0.311589,0.35544,87037.7,5.16826e+06,0,0
0.183672,0.311555,0.356105,86967.6,5.16406e+06,0,0
0.183919,0.309121,0.378727,80046.1,4.74877e+06,0,0
0.184604,0.308454,0.386493,75887.4,4.49925e+06,0,0
0.182701,0.30968,0.391885,72641.9,4.30451e+06,0,0
0.182117,0.30993,0.405113,63562.9,3.75977e+06,0,0
0.183726,0.309484,0.418236,53633.6,3.16402e+06,0,0
0.183428,0.309046,0.284785,56069.4,3.31017e+06,0,0
0.183393,0.309038,0.285413,56556.2,3.33937e+06,0,0
0.182711,0.310629,0.302627,69142.8,4.09457e+06,0,0
0.183529,0.308089,0.318151,78511.1,4.65666e+06,0,0
0.183712,0.31047,0.329364,83554.7,4.95928e+06,0,0
0.183673,0.311525,0.341802,86719.1,5.14914e+06,0,0
0.183692,0.311574,0.344347,87035.8,5.16815e+06,0,0
0.183501,0.311455,0.358943,86573.8,5.14043e+06,0,0
0.184017,0.309452,0.376427,81126.5,4.81359e+06,0,0
0.183779,0.308269,0.386647,75794.8,4.49369e+06,0,0
0.182959,0.309931,0.400465,66918.1,3.96109e+06,0,0
0.18224,0.310257,0.406244,62741,3.71046e+06,0,0
0.183797,0.309385,0.417034,54560.4,3.21963e+06,0,0
0.183575,0.309229,0.282301,54146,3.19476e+06,0,0
0.182354,0.310376,0.293275,62492.6,3.69556e+06,0,0
0.194713,0.326054,0.303265,64639.2,3.82435e+06,0,0
0.183586,0.307691,0.312723,75481.2,4.47487e+06,0,0
0.183855,0.309961,0.325936,82229.3,4.87976e+06,0,0
0.18365,0.31155,0.342105,86761.9,5.15171e+06,0,0
0.18267,0.310986,0.35339,87201.2,5.17807e+06,0,0
0.183874,0.311081,0.366896,84725.1,5.02951e+06,0,0
0.183867,0.31039,0.372521,82779.5,4.91277e+06,0,0
0.183821,0.308391,0.381026,78872,4.67832e+06,0,0
0.182631,0.309482,0.395026,70606.6,4.18239e+06,0,0
0.183543,0.309168,0.417512,54178.2,3.1967e+06,0,0
0.18365,0.309232,0.415355,55869.5,3.29817e+06,0,0
0.183234,0.308916,0.280803,52961.6,3.12369e+06,0,0
0.182494,0.310386,0.287984,58525,3.4575e+06,0,0
0.182622,0.309781,0.306053,71416.3,4.23098e+06,0,0
0.182209,0.309544,0.310007,73892,4.37952e+06,0,0
0.183515,0.308387,0.322317,80584,4.78104e+06,0,0
0.183668,0.311482,0.338051,86039.4,5.10837e+06,0,0
0.183586,0.311539,0.348089,87289.8,5.18339e+06,0,0
0.1838,0.31128,0.365133,85225.7,5.05954e+06,0,0
0.184173,0.309272,0.379144,79848.1,4.73688e+06,0,0
0.183387,0.307699,0.385774,76255.3,4.52132e+06,0,0
0.183516,0.310072,0.400816,66682.3,3.94694e+06,0,0
0.182606,0.310105,0.409837,60081,3.55086e+06,0,0
0.183435,0.309203,0.417567,54148.8,3.19493e+06,0,0
0.415976,0.199096,0.275979,345.166,0,0,0
0.183207,0.309601,0.282284,54132.2,3.19393e+06,0,0
0.183973,0.308965,0.306934,71995.8,4.26575e+06,0,0
0.182277,0.308893,0.313707,76073.4,4.51041e+06,0,0
0.184117,0.30842,0.32411,81402.2,4.83013e+06,0,0
0.184397,0.30987,0.333243,84831.9,5.03591e+06,0,0
0.184005,0.311045,0.348252,87316.1,5.18497e+06,0,0
0.183971,0.311057,0.357706,86782.4,5.15294e+06,0,0
0.184476,0.30881,0.379067,79866.4,4.73799e+06,0,0
0.184188,0.308527,0.383326,77667.6,4.60606e+06,0,0
0.181999,0.307864,0.40417,64180.2,3.79681e+06,0,0
0.183628,0.309361,0.41831,53574.5,3.16047e+06,0,0
0.183747,0.3094,0.417554,54150.2,3.19501e+06,0,0
0.182645,0.310509,0.28302,54688.4,3.2273e+06,0,0
0.183616,0.308718,0.290066,60108,3.55248e+06,0,0
0.182986,0.308378,0.299029,66624.9,3.94349e+06,0,0
0.181709,0.310106,0.317109,77948.4,4.62291e+06,0,0
0.18389,0.310508,0.330725,84031.8,4.98791e+06,0,0
0.184664,0.309761,0.340413,86518.4,5.1371e+06,0,0
0.183497,0.311403,0.354169,87157.1,5.17543e+06,0,0
0.184466,0.310198,0.361768,86065,5.1099e+06,0,0
0.184341,0.310115,0.370425,83567.7,4.96006e+06,0,0
0.183365,0.310985,0.389121,74363.6,4.40782e+06,0,0
0.184045,0.309137,0.396542,69613.5,4.12281e+06,0,0
0.183562,0.309441,0.417663,54061.9,3.18972e+06,0,0
0.183622,0.309221,0.418715,53255.7,3.14134e+06,0,0
0.183648,0.308985,0.283199,54834.3,3.23606e+06,0,0
0.26206,0.35306,0.285388,7046.95,368817,0,0
0.183876,0.309773,0.303841,69985.5,4.14513e+06,0,0
0.182785,0.310094,0.3142,76403.3,4.5302e+06,0,0
0.183817,0.308836,0.325862,82170.3,4.87622e+06,0,0
0.183931,0.311005,0.33675,85763,5.09178e+06,0,0
0.184043,0.310954,0.354047,87186.1,5.17716e+06,0,0
0.184016,0.310951,0.363798,85586,5.08116e+06,0,0
0.184242,0.309189,0.375109,81699.8,4.84799e+06,0,0
0.180983,0.309657,0.387135,75428,4.47168e+06,0,0
0.184259,0.309108,0.393766,71446.5,4.23279e+06,0,0
0.183555,0.308805,0.413881,56999.4,3.36596e+06,0,0
0.18356,0.309224,0.417246,54398.9,3.20994e+06,0,0
0.183222,0.309,0.282221,54053.6,3.18921e+06,0,0
0.182838,0.310226,0.28316,54806.2,3.23437e+06,0,0
0.183364,0.308679,0.305568,71092.9,4.21157e+06,0,0
0.18212,0.310324,0.310584,74245,4.4007e+06,0,0
0.182928,0.308149,0.324152,81384.3,4.82906e+06,0,0
0.183805,0.311206,0.336192,85621,5.08326e+06,0,0
0.184094,0.310897,0.347369,87285.9,5.18315e+06,0,0
0.18472,0.309635,0.366411,84871.7,5.0383e+06,0,0
0.182505,0.310664,0.378758,80009.7,4.74658e+06,0,0
0.183162,0.310715,0.384628,76977.5,4.56465e+06,0,0
0.184404,0.309135,0.397921,68676.8,4.06661e+06,0,0
0.183847,0.309427,0.41863,53326.8,3.14561e+06,0,0
0.183755,0.309296,0.416732,54795.2,3.23371e+06,0,0
0.183499,0.309207,0.282925,54622.7,3.22336e+06,0,0
0.18296,0.308235,0.293727,62801.4,3.71409e+06,0,0
0.184294,0.308751,0.303087,69453.9,4.11323e+06,0,0
0.18213,0.308738,0.311514,74775.1,4.43251e+06,0,0
0.182291,0.310457,0.324036,81369.5,4.82817e+06,0,0
0.184197,0.310143,0.336167,85632.5,5.08395e+06,0,0
0.182978,0.310686,0.346354,87214.6,5.17887e+06,0,0
0.18411,0.310825,0.358803,86620.9,5.14326e+06,0,0
0.184198,0.308723,0.374815,81807.9,4.85448e+06,0,0
0.182702,0.309434,0.389274,74256.1,4.40137e+06,0,0
0.257111,0.352875,0.406129,9895.05,539703,0,0
0.184262,0.309283,0.411891,58537.4,3.45825e+06,0,0
0.183686,0.30943,0.41683,54720.2,3.22921e+06,0,0
0.183569,0.308947,0.283068,54734.6,3.23007e+06,0,0
0.183388,0.308558,0.291106,60880.5,3.59883e+06,0,0
0.182031,0.310141,0.307288,72185.3,4.27712e+06,0,0
0.183084,0.310132,0.314467,76562.5,4.53975e+06,0,0
0.183658,0.308601,0.322835,80836.5,4.79619e+06,0,0
0.183719,0.311415,0.340767,86561,5.13966e+06,0,0
0.183986,0.311062,0.344103,87031,5.16786e+06,0,0
0.19804,0.321598,0.358722,81088.5,4.81131e+06,0,0
0.182391,0.309433,0.368196,84281.8,5.00291e+06,0,0
0.183479,0.311092,0.381794,78503.9,4.65623e+06,0,0
0.184143,0.309581,0.394959,70675.9,4.18656e+06,0,0
0.183759,0.309236,0.416907,54662.9,3.22577e+06,0,0
0.184291,0.308231,0.419803,52375.9,3.08856e+06,0,0
0.196351,0.316702,0.285604,54580.7,3.22084e+06,0,0
0.183114,0.30843,0.289867,59938.3,3.5423e+06,0,0
0.184421,0.309047,0.299169,66763.9,3.95183e+06,0,0
0.183627,0.307712,0.31549,77057.4,4.56945e+06,0,0
0.183876,0.308706,0.323416,81107.8,4.81247e+06,0,0
0.183697,0.311297,0.335929,85551.2,5.07907e+06,0,0
0.183707,0.311493,0.345945,87179.1,5.17674e+06,0,0
0.184952,0.309218,0.364609,85359,5.06754e+06,0,0
0.184418,0.309881,0.368216,84321.5,5.00529e+06,0,0
0.182136,0.310314,0.388108,74938.3,4.4423e+06,0,0
0.183726,0.308774,0.404151,64282.8,3.80297e+06,0,0
0.183737,0.308897,0.413578,57235.8,3.38015e+06,0,0
0.182375,0.309473,0.417218,54390.2,3.20941e+06,0,0
0.183839,0.308517,0.28272,54444.4,3.21266e+06,0,0
0.182478,0.310491,0.282032,53896.1,3.17977e+06,0,0
0.18353,0.309062,0.305945,71355.8,4.22735e+06,0,0
0.183321,0.311008,0.311068,74575.6,4.42054e+06,0,0
0.184008,0.310441,0.326965,82647.7,4.90486e+06,0,0
0.183919,0.311005,0.336183,85625.7,5.08354e+06,0,0
0.183957,0.311087,0.346085,87205.5,5.17833e+06,0,0
0.184818,0.309609,0.361255,86160.8,5.11565e+06,0,0
0.184357,0.309863,0.37184,83041.3,4.92848e+06,0,0
0.182409,0.310556,0.381668,78547.8,4.65887e+06,0,0
0.183504,0.310257,0.393423,71680.2,4.24681e+06,0,0
0.183845,0.309357,0.417364,54300.1,3.204e+06,0,0
0.184003,0.308805,0.417823,53924.4,3.18146e+06,0,0
0.183523,0.309153,0.282737,54473,3.21438e+06,0,0
0.183318,0.308273,0.294694,63520.1,3.75721e+06,0,0
0.26339,0.353834,0.294012,7283.36,383002,0,0
0.181984,0.310301,0.314549,76560.9,4.53965e+06,0,0
0.183947,0.308836,0.327668,82894.5,4.91967e+06,0,0
0.185003,0.309281,0.343607,86960.5,5.16363e+06,0,0
0.182993,0.310592,0.344837,87096.3,5.17178e+06,0,0
0.183971,0.311016,0.358154,86717.9,5.14907e+06,0,0
0.184685,0.308173,0.377126,80748.9,4.79093e+06,0,0
0.180967,0.309325,0.390041,73679.4,4.36677e+06,0,0
0.183673,0.30913,0.400943,66582.7,3.94096e+06,0,0
0.183649,0.308947,0.413177,57544.8,3.39869e+06,0,0
0.183748,0.309084,0.41893,53086,3.13116e+06,0,0
0.18333,0.308959,0.280195,52487.5,3.09525e+06,0,0
0.182487,0.307877,0.295617,64144.7,3.79468e+06,0,0
0.184237,0.309293,0.302571,69122.1,4.09333e+06,0,0
0.18231,0.309651,0.313291,75856.7,4.4974e+06,0,0
0.18432,0.308432,0.327382,82762.6,4.91176e+06,0,0
0.183762,0.311043,0.333465,84887.5,5.03925e+06,0,0
0.183792,0.31139,0.353686,87197,5.17782e+06,0,0
0.184715,0.309747,0.363666,85618.4,5.0831e+06,0,0
0.196674,0.32248,0.372413,77729,4.60974e+06,0,0
0.182934,0.310802,0.38766,75231.4,4.45988e+06,0,0
0.183707,0.308958,0.395391,70375.4,4.16853e+06,0,0
0.183695,0.30887,0.406811,62339.7,3.68638e+06,0,0
0.183482,0.309716,0.417674,54055.9,3.18935e+06,0,0
0.183306,0.308993,0.282158,53906.6,3.1804e+06,0,0
0.184055,0.308646,0.281371,53407.5,3.15045e+06,0,0
0.182851,0.309471,0.29707,65265.2,3.86192e+06,0,0
0.182051,0.310253,0.309207,73396.1,4.34977e+06,0,0
0.183275,0.310348,0.329606,83635.5,4.96413e+06,0,0
0.183814,0.311237,0.338534,86151.6,5.11509e+06,0,0
0.183705,0.311556,0.351978,87281.3,5.18288e+06,0,0
0.18388,0.311111,0.365918,85012.3,5.04674e+06,0,0
0.184176,0.309009,0.378048,80366.1,4.76797e+06,0,0
0.182334,0.31036,0.380495,79146.3,4.69478e+06,0,0
0.183897,0.309054,0.399965,67266.4,3.98198e+06,0,0
0.189003,0.31293,0.417891,53521.5,3.15729e+06,0,0
0.18368,0.309469,0.416742,54793.6,3.23361e+06,0,0
0.183406,0.309063,0.284838,56111.4,3.31269e+06,0,0
0.183542,0.308621,0.285667,56742.5,3.35055e+06,0,0
0.18258,0.30997,0.306447,71670.8,4.24625e+06,0,0
0.182152,0.31016,0.315212,76942.8,4.56257e+06,0,0
0.18155,0.308859,0.32174,80242.5,4.76055e+06,0,0
0.183766,0.311041,0.333158,84796.9,5.03381e+06,0,0
0.18395,0.311088,0.344635,87084.3,5.17106e+06,0,0
0.183741,0.311321,0.36544,85139.4,5.05436e+06,0,0
0.184388,0.308346,0.374311,82000.9,4.86605e+06,0,0
0.18342,0.310654,0.386912,75682.9,4.48698e+06,0,0
0.18433,0.309187,0.402081,65778.3,3.8927e+06,0,0
0.183881,0.308942,0.417256,54377.5,3.20865e+06,0,0
0.18361,0.309424,0.41753,54169,3.19614e+06,0,0
0.183384,0.309152,0.281451,53477,3.15462e+06,0,0
0.183465,0.309065,0.28425,55655.7,3.28534e+06,0,0
0.184383,0.309111,0.298513,66303.3,3.9242e+06,0,0
0.181535,0.309954,0.319597,79223.6,4.69942e+06,0,0
0.184518,0.30938,0.325193,81906.1,4.86037e+06,0,0
0.183722,0.311425,0.339779,86387.1,5.12923e+06,0,0
0.183605,0.311447,0.354498,87130.2,5.17382e+06,0,0
0.183365,0.310755,0.362816,85820.5,5.09523e+06,0,0
0.184061,0.308616,0.377229,80732.5,4.78995e+06,0,0
0.182034,0.310165,0.382531,78075.9,4.63055e+06,0,0
0.182333,0.30827,0.399389,67601.7,4.0021e+06,0,0
0.412537,0.285138,0.417623,869.602,0,0,0
0.18361,0.309349,0.417241,54395.9,3.20976e+06,0,0
0.183604,0.309029,0.283097,54755.3,3.23132e+06,0,0
0.183123,0.309743,0.280231,52523.7,3.09742e+06,0,0
0.184097,0.308927,0.296266,64693.6,3.82762e+06,0,0
0.184279,0.308229,0.317783,78330.7,4.64584e+06,0,0
0.18401,0.310325,0.329443,83586.1,4.96116e+06,0,0
0.184305,0.309974,0.33262,84645.2,5.02471e+06,0,0
0.183688,0.311545,0.354527,87124.7,5.17348e+06,0,0
0.184259,0.310537,0.363265,85723.7,5.08942e+06,0,0
0.184147,0.309795,0.373187,82514,4.89684e+06,0,0
0.181751,0.310131,0.384163,77176.9,4.57661e+06,0,0
0.182863,0.309091,0.40351,64739.2,3.83035e+06,0,0
0.183631,0.309225,0.414304,56682.1,3.34693e+06,0,0
0.183609,0.309299,0.415939,55417.8,3.27107e+06,0,0
0.183342,0.309031,0.283909,55387.5,3.26925e+06,0,0
0.18331,0.308662,0.288246,58721.2,3.46927e+06,0,0
0.182002,0.308075,0.305722,71110.5,4.21263e+06,0,0
0.183167,0.310815,0.319358,79183.4,4.697e+06,0,0
0.183699,0.31075,0.331607,84319.1,5.00515e+06,0,0
0.18353,0.311442,0.343588,86956.3,5.16338e+06,0,0
0.183712,0.311494,0.353207,87223.3,5.1794e+06,0,0
0.183952,0.31111,0.360078,86391.7,5.1295e+06,0,0
0.191586,0.323406,0.381867,74841.9,4.43651e+06,0,0
0.183359,0.30967,0.383621,77537.2,4.59823e+06,0,0
0.183708,0.309031,0.400689,66758.9,3.95154e+06,0,0
0.26586,0.35631,0.411989,4940.9,242454,0,0
0.183581,0.309252,0.417223,54418.5,3.21111e+06,0,0
0.183,0.308927,0.280192,52477.3,3.09464e+06,0,0
0.183406,0.309103,0.28409,55531.4,3.27788e+06,0,0
0.183593,0.308256,0.298241,66075.9,3.91055e+06,0,0
0.185228,0.308424,0.309324,73464.8,4.35388e+06,0,0
0.183567,0.311315,0.33002,83767.3,4.97204e+06,0,0
0.183811,0.311142,0.337219,85869.5,5.09817e+06,0,0
0.183537,0.311454,0.351803,87290.3,5.18342e+06,0,0
0.183912,0.311194,0.35926,86536.1,5.13816e+06,0,0
0.183828,0.310597,0.377032,80855.8,4.79735e+06,0,0
0.184365,0.308915,0.390997,73202.8,4.33817e+06,0,0
0.184547,0.308792,0.392491,72253.2,4.28119e+06,0,0
0.18434,0.309129,0.409212,60560.3,3.57962e+06,0,0
0.18344,0.309268,0.418888,53119.8,3.13319e+06,0,0
0.18357,0.309179,0.281898,53830.7,3.17584e+06,0,0
0.183342,0.308782,0.288949,59260.9,3.50165e+06,0,0
0.18379,0.308328,0.296195,64618,3.82308e+06,0,0
0.183341,0.308627,0.31579,77272.4,4.58234e+06,0,0
0.182572,0.310697,0.324178,81440,4.8324e+06,0,0
0.183549,0.311435,0.334201,85083.6,5.05102e+06,0,0
0.184033,0.311024,0.354844,87119.1,5.17315e+06,0,0
0.184202,0.310699,0.36196,86022.3,5.10734e+06,0,0
0.183344,0.311204,0.370841,83394.4,4.94966e+06,0,0
0.183507,0.309111,0.383153,77781.3,4.61288e+06,0,0
0.191765,0.314052,0.396171,68822.5,4.07535e+06,0,0
0.184021,0.309578,0.4187,53272.5,3.14235e+06,0,0
0.183403,0.309234,0.419818,52388.7,3.08932e+06,0,0
0.183343,0.309055,0.281649,53629.4,3.16377e+06,0,0
0.184437,0.308749,0.290171,60189.7,3.55738e+06,0,0
0.183673,0.3081,0.300109,67380.5,3.98883e+06,0,0
0.182854,0.308342,0.317693,78267.8,4.64207e+06,0,0
0.182464,0.310742,0.331113,84116.2,4.99297e+06,0,0
0.185177,0.308979,0.342634,86822.9,5.15538e+06,0,0
0.183885,0.311222,0.349414,87334.8,5.18609e+06,0,0
0.183708,0.311475,0.363811,85563.6,5.07982e+06,0,0
0.183877,0.310345,0.377054,80848.4,4.7969e+06,0,0
0.18344,0.308989,0.382738,77998.8,4.62593e+06,0,0
0.184517,0.308932,0.394931,70675.8,4.18655e+06,0,0
0.184322,0.309145,0.409041,60689,3.58734e+06,0,0
0.183615,0.309189,0.41669,54825.6,3.23553e+06,0,0
0.183451,0.309035,0.283571,55122.3,3.25334e+06,0,0
0.183491,0.308912,0.283338,54938.7,3.24232e+06,0,0
0.195455,0.317913,0.29634,62387.3,3.68924e+06,0,0
0.184282,0.309044,0.314402,76522.6,4.53735e+06,0,0
0.182667,0.310826,0.327009,82628.8,4.90373e+06,0,0
0.183596,0.311405,0.334378,85135.6,5.05413e+06,0,0
0.183683,0.311554,0.347634,87273.7,5.18242e+06,0,0
0.183714,0.311476,0.364013,85513.5,5.07681e+06,0,0
0.183169,0.310664,0.374948,81769,4.85214e+06,0,0
0.183029,0.308605,0.381608,78568.8,4.66013e+06,0,0
0.184635,0.308716,0.395917,70012.7,4.14676e+06,0,0
