x,y,z,rho,p,is_boundary,kind
0.179648,0.319193,0.282479,54844.9,3.23669e+06,0,0
0.17893,0.318589,0.293088,63318.8,3.74513e+06,0,0
0.18205,0.318351,0.304654,72247.7,4.28086e+06,0,0
0.182294,0.320008,0.315258,79044.7,4.68868e+06,0,0
0.183202,0.321741,0.326838,84792.1,5.03353e+06,0,0
0.180957,0.323425,0.338045,88024.6,5.22747e+06,0,0
0.181067,0.324881,0.347964,89024.3,5.28746e+06,0,0
0.179963,0.322937,0.359454,88610.7,5.26264e+06,0,0
0.181557,0.323552,0.372597,84732.7,5.02996e+06,0,0
0.179632,0.319257,0.3857,78520.7,4.65724e+06,0,0
0.182324,0.318115,0.399736,69378.5,4.10871e+06,0,0
0.183461,0.318452,0.410964,60725.1,3.58951e+06,0,0
0.182293,0.318081,0.417625,55271.3,3.26228e+06,0,0
0.180593,0.319868,0.282804,55150.9,3.25505e+06,0,0
0.182415,0.32015,0.290993,61849.9,3.65699e+06,0,0
0.177061,0.31994,0.307387,73362.6,4.34776e+06,0,0
0.183016,0.321065,0.31676,79816,4.73496e+06,0,0
0.176309,0.322134,0.326446,83585.7,4.96114e+06,0,0
0.177516,0.323728,0.340567,87920.7,5.22124e+06,0,0
0.181547,0.324215,0.34573,89110.8,5.29265e+06,0,0
0.178984,0.322565,0.35933,88558.3,5.2595e+06,0,0
0.180898,0.324839,0.36873,85804.8,5.09428e+06,0,0
0.182292,0.321679,0.381618,80814.9,4.79489e+06,0,0
0.181235,0.320737,0.394207,73035.6,4.32814e+06,0,0
0.179953,0.320037,0.413839,58107,3.43242e+06,0,0
0.17926,0.318832,0.418278,54488.3,3.2153e+06,0,0
0.181575,0.318746,0.281725,54410.1,3.21061e+06,0,0
0.176756,0.316734,0.290077,60702.5,3.58815e+06,0,0
0.182945,0.320065,0.302507,70619.1,4.18315e+06,0,0
0.17579,0.320655,0.317136,79064.4,4.68987e+06,0,0
0.175715,0.321208,0.326736,83730,4.9698e+06,0,0
0.178816,0.325251,0.33802,87233.6,5.18002e+06,0,0
0.175693,0.323186,0.347716,88421.8,5.25131e+06,0,0
0.182883,0.322803,0.362656,88229.3,5.23976e+06,0,0
0.180055,0.32287,0.368823,86160.4,5.11563e+06,0,0
0.177524,0.319884,0.385315,78332.3,4.64594e+06,0,0
0.182127,0.320677,0.400764,68397.3,4.04984e+06,0,0
0.181492,0.320765,0.411871,59741.4,3.53048e+06,0,0
0.182381,0.320645,0.419027,53955.9,3.18336e+06,0,0
0.181607,0.318829,0.282391,54953.1,3.24318e+06,0,0
0.181677,0.320768,0.287167,58699.6,3.46798e+06,0,0
0.182437,0.320891,0.306271,73159.1,4.33554e+06,0,0
0.181845,0.322231,0.31456,78279.9,4.6428e+06,0,0
0.181343,0.3219,0.328481,85338.7,5.06632e+06,0,0
0.177299,0.322409,0.338261,87696.1,5.20776e+06,0,0
0.179757,0.3228,0.347872,89388.9,5.30933e+06,0,0
0.182743,0.322952,0.361078,88544.7,5.25868e+06,0,0
0.178273,0.323048,0.370925,85069,5.05014e+06,0,0
0.179682,0.320726,0.381563,80738,4.79028e+06,0,0
0.181874,0.321743,0.393323,73545.6,4.35874e+06,0,0
0.17932,0.320659,0.413699,58097.9,3.43187e+06,0,0
0.182835,0.319936,0.417264,55478.1,3.27469e+06,0,0
0.181015,0.319819,0.282398,54846.1,3.23677e+06,0,0
0.179302,0.318804,0.293839,63945.4,3.78272e+06,0,0
0.179401,0.319737,0.300166,68674.1,4.06644e+06,0,0
0.178483,0.320134,0.316749,79467,4.71402e+06,0,0
0.179919,0.322729,0.328516,85034.6,5.04807e+06,0,0
0.1833,0.322425,0.343326,89365.6,5.30794e+06,0,0
0.181214,0.324736,0.346549,88999.1,5.28595e+06,0,0
0.178503,0.322491,0.359013,88546.1,5.25877e+06,0,0
0.176553,0.319262,0.373906,84075.7,4.99054e+06,0,0
0.18077,0.321096,0.3861,78206,4.63836e+06,0,0
0.181946,0.321414,0.397241,70862.8,4.19777e+06,0,0
0.182887,0.319809,0.411699,60030.9,3.54786e+06,0,0
0.180882,0.319543,0.417191,55472.6,3.27435e+06,0,0
0.182243,0.32087,0.281581,54157,3.19542e+06,0,0
0.178818,0.318726,0.295983,65528,3.87768e+06,0,0
0.18197,0.320632,0.304457,71905.1,4.2603e+06,0,0
0.178686,0.32143,0.316103,78958.3,4.6835e+06,0,0
0.175298,0.319096,0.328501,84598.7,5.02192e+06,0,0
0.1757,0.322947,0.336194,86653,5.14518e+06,0,0
0.177354,0.323157,0.352279,88861,5.27766e+06,0,0
0.182364,0.323039,0.362225,88254.9,5.24129e+06,0,0
0.177869,0.322001,0.371132,85111.9,5.05272e+06,0,0
0.180552,0.321852,0.38508,78675.8,4.66655e+06,0,0
0.181812,0.320503,0.394533,72878.5,4.31871e+06,0,0
0.180791,0.317426,0.407722,63210.8,3.73865e+06,0,0
0.179721,0.318018,0.417604,55114.9,3.25289e+06,0,0
0.181786,0.321001,0.281383,53961.4,3.18368e+06,0,0
0.180522,0.318746,0.28509,57103.4,3.3722e+06,0,0
0.178242,0.32038,0.301278,69260.6,4.10164e+06,0,0
0.17717,0.320135,0.312956,76960.6,4.56364e+06,0,0
0.182859,0.32188,0.32978,85946,5.10276e+06,0,0
0.175523,0.322368,0.339482,87511,5.19666e+06,0,0
0.176438,0.323191,0.351427,88652.1,5.26513e+06,0,0
0.176321,0.323084,0.363652,86931.1,5.16186e+06,0,0
0.177196,0.32283,0.374859,83269.3,4.94216e+06,0,0
0.180948,0.320378,0.380758,81368.4,4.82810e+06,0,0
0.182404,0.321051,0.396835,71224.5,4.21947e+06,0,0
0.181145,0.320641,0.41225,59427.7,3.51166e+06,0,0
0.179541,0.3192,0.417963,54737.3,3.23024e+06,0,0
0.176789,0.319873,0.282789,54697.4,3.22784e+06,0,0
0.180235,0.319352,0.287923,59328.1,3.50569e+06,0,0
0.18082,0.321552,0.306637,73210.1,4.3386e+06,0,0
0.178391,0.320567,0.316987,79534.8,4.71809e+06,0,0
0.181962,0.323111,0.324726,83528.2,4.95769e+06,0,0
0.177006,0.323899,0.336066,86741,5.15046e+06,0,0
0.179853,0.323326,0.34661,89210.8,5.29865e+06,0,0
0.178003,0.324975,0.363353,86923.6,5.16142e+06,0,0
0.182107,0.322865,0.372382,85014.2,5.04685e+06,0,0
0.18208,0.321527,0.384696,79080.6,4.69083e+06,0,0
0.181146,0.320158,0.398098,70345.5,4.16673e+06,0,0
0.179157,0.318135,0.413148,58699.2,3.46795e+06,0,0
0.181466,0.319281,0.417226,55500.2,3.27601e+06,0,0
0.181725,0.321409,0.282717,55001.6,3.24609e+06,0,0
0.179223,0.319733,0.285386,57149.8,3.37499e+06,0,0
0.182096,0.320759,0.302229,70307.2,4.16443e+06,0,0
0.182056,0.322256,0.319401,81045.9,4.80875e+06,0,0
0.180195,0.324515,0.327496,84233.9,5.00003e+06,0,0
0.175596,0.323253,0.340137,87451.9,5.19312e+06,0,0
0.179525,0.324977,0.353002,88771.2,5.27227e+06,0,0
0.180584,0.324702,0.361855,87762.6,5.21175e+06,0,0
0.180934,0.323347,0.374138,84073.3,4.9904e+06,0,0
0.181443,0.320966,0.382082,80613,4.78278e+06,0,0
0.179113,0.31937,0.396519,71324,4.22544e+06,0,0
0.17836,0.318709,0.415282,56842.7,3.35656e+06,0,0
0.177821,0.319404,0.417222,55132.9,3.25397e+06,0,0
0.179788,0.320117,0.282743,55010.4,3.24662e+06,0,0
0.181983,0.320179,0.286921,58574.5,3.46047e+06,0,0
0.180735,0.3201,0.300237,68830.3,4.07582e+06,0,0
0.179821,0.323318,0.318568,80169.3,4.75616e+06,0,0
0.177778,0.324189,0.33019,84975.6,5.04454e+06,0,0
0.179493,0.322531,0.334852,87200.2,5.17801e+06,0,0
0.175197,0.324191,0.353175,88002,5.22612e+06,0,0
0.180022,0.323093,0.362103,88045.6,5.22873e+06,0,0
0.176271,0.322639,0.371614,84432.5,5.01195e+06,0,0
0.181494,0.321976,0.383021,79932.8,4.74197e+06,0,0
0.177611,0.319794,0.399565,68870.9,4.07826e+06,0,0
0.177792,0.319421,0.416168,56011.3,3.30668e+06,0,0
0.180575,0.320367,0.417335,55263.5,3.26181e+06,0,0
0.178348,0.320595,0.282399,54529.1,3.21775e+06,0,0
0.177931,0.319089,0.289256,60136,3.55416e+06,0,0
0.180619,0.319609,0.306153,73090,4.3314e+06,0,0
0.182168,0.322344,0.319347,81006.5,4.80639e+06,0,0
0.178795,0.324268,0.331902,85755.4,5.09132e+06,0,0
0.179124,0.325881,0.343437,88068,5.23008e+06,0,0
0.177962,0.323542,0.352051,88913.5,5.28081e+06,0,0
0.180067,0.32398,0.359947,88285.9,5.24316e+06,0,0
0.18189,0.322619,0.376346,83307.6,4.94446e+06,0,0
0.179139,0.321956,0.382641,79879.4,4.73877e+06,0,0
0.181861,0.321339,0.397205,70893.3,4.1996e+06,0,0
0.179439,0.320258,0.408913,61971.8,3.66431e+06,0,0
0.180758,0.320536,0.417823,54855.2,3.23731e+06,0,0
0.18311,0.317012,0.282008,54761.3,3.23168e+06,0,0
0.178467,0.314619,0.287041,58510.4,3.45662e+06,0,0
0.184708,0.316804,0.302123,70535.1,4.17811e+06,0,0
0.182393,0.317941,0.315604,79419.1,4.71115e+06,0,0
0.183107,0.318231,0.330318,86600.2,5.14201e+06,0,0
0.181792,0.319615,0.338755,88925.8,5.28155e+06,0,0
0.185311,0.319207,0.351481,90277.5,5.36265e+06,0,0
0.181169,0.318935,0.359637,89337.9,5.30628e+06,0,0
0.183631,0.317972,0.373741,85145.4,5.05472e+06,0,0
0.18507,0.317437,0.387269,77951.3,4.62308e+06,0,0
0.186008,0.316377,0.392826,74307.4,4.40444e+06,0,0
0.183662,0.313963,0.409473,61905.4,3.66032e+06,0,0
0.183333,0.314311,0.419772,53536.3,3.15818e+06,0,0
0.186124,0.315135,0.282445,55067.6,3.25006e+06,0,0
0.17854,0.31451,0.289378,60383.9,3.56903e+06,0,0
0.185379,0.316818,0.300231,69128.5,4.09371e+06,0,0
0.180595,0.315732,0.317385,80343.7,4.76662e+06,0,0
0.183773,0.320367,0.326842,85012,5.04672e+06,0,0
0.184408,0.317301,0.336872,88720.7,5.26924e+06,0,0
0.184113,0.321243,0.353406,89954.5,5.34327e+06,0,0
0.18072,0.319304,0.361441,88894.5,5.27967e+06,0,0
0.182335,0.318254,0.370528,86391.9,5.12951e+06,0,0
0.179147,0.315439,0.38245,80458.1,4.77348e+06,0,0
0.185002,0.315648,0.396013,72132.7,4.27396e+06,0,0
0.185817,0.314028,0.41446,57859.9,3.41759e+06,0,0
0.182394,0.315012,0.417448,55441.8,3.27251e+06,0,0
0.182094,0.314236,0.282524,55101.3,3.25208e+06,0,0
0.186305,0.315293,0.290185,61339.8,3.62639e+06,0,0
0.18518,0.314059,0.303022,71100.9,4.21206e+06,0,0
0.185245,0.31751,0.318367,81035.1,4.80811e+06,0,0
0.18448,0.319105,0.331128,86837.7,5.15626e+06,0,0
0.178816,0.319482,0.341954,89159.4,5.29556e+06,0,0
0.183657,0.320696,0.350145,90141.2,5.35448e+06,0,0
0.18607,0.317721,0.362287,88935.3,5.28212e+06,0,0
0.183269,0.317114,0.373714,85183.3,5.057e+06,0,0
0.17829,0.314136,0.38231,80329.4,4.76577e+06,0,0
0.183348,0.316084,0.394201,73414.1,4.35085e+06,0,0
0.183225,0.315727,0.409443,61986.3,3.66518e+06,0,0
0.185877,0.315492,0.417994,55006,3.24636e+06,0,0
0.179653,0.315454,0.281456,54100.5,3.19203e+06,0,0
0.18025,0.315196,0.286933,58621.5,3.46329e+06,0,0
0.18308,0.314323,0.305589,72937.8,4.32227e+06,0,0
0.184413,0.317694,0.316701,80106.2,4.75237e+06,0,0
0.180707,0.317969,0.328413,85702.6,5.08816e+06,0,0
0.184557,0.320064,0.336989,88532.7,5.25796e+06,0,0
0.186099,0.318904,0.349264,90267.1,5.36203e+06,0,0
0.184131,0.319922,0.362322,88817.9,5.27507e+06,0,0
0.183425,0.317797,0.372556,85653.2,5.08519e+06,0,0
0.184493,0.316421,0.381532,81344.6,4.82668e+06,0,0
