x,y,z,rho,p,is_boundary,kind
0.215279,0.296765,0.413596,1084.7,11082.2,0,0
0.206427,0.296758,0.413087,1141.37,14482.3,0,0
0.175188,0.296641,0.413434,1093.78,11626.9,0,0
0.20607,0.295497,0.286998,1143.6,14615.9,0,0
0.215455,0.29554,0.286971,1086.28,11177,0,0
0.178655,0.295135,0.285813,1112.76,12765.4,0,0
0.236248,0.295052,0.286416,863.6,0,0,0
0.1892,0.296907,0.285649,1156.06,15363.4,0,0
0.185496,0.296034,0.318027,1212.86,18771.7,0,0
0.184675,0.296807,0.382075,1209.72,18583.4,0,0
0.190999,0.296906,0.414901,1156.87,15412.1,0,0
0.238049,0.29515,0.413411,839.595,0,0,0
0.179167,0.29527,0.414463,1115.23,12913.8,0,0
0.214588,0.295276,0.413081,1092.13,11527.7,0,0
0.166904,0.29644,0.413816,1020.32,7219.41,0,0
0.182678,0.295174,0.286261,1136.73,14203.6,0,0
0.223673,0.296611,0.286452,1010.32,6618.92,0,0
0.166274,0.295724,0.285049,1007.83,6469.52,0,0
0.227341,0.295132,0.285772,968.666,4119.96,0,0
0.177768,0.295093,0.285624,1106.22,12373.4,0,0
0.200227,0.296514,0.322179,1222.57,19354.1,0,0
0.198501,0.296463,0.377839,1226.83,19609.7,0,0
0.180624,0.295016,0.413186,1129.56,13773.4,0,0
0.222753,0.295319,0.414648,1014.43,6865.61,0,0
0.170705,0.295748,0.41334,1058.09,9485.32,0,0
0.221599,0.296649,0.413758,1029.3,7758.13,0,0
0.190648,0.295144,0.414243,1159.74,15584.7,0,0
0.23915,0.295095,0.286193,824.918,0,0,0
0.175971,0.295177,0.285214,1092.08,11524.9,0,0
0.173354,0.295921,0.285654,1074.73,10484.1,0,0
0.225839,0.296529,0.286847,989.117,5346.99,0,0
0.199934,0.295052,0.286171,1159.46,15567.5,0,0
0.182482,0.295247,0.325558,1202.21,18132.5,0,0
0.181345,0.295337,0.374343,1196.41,17784.4,0,0
0.199942,0.295188,0.413941,1158.99,15539.7,0,0
0.224978,0.29635,0.413334,996.882,5812.91,0,0
0.174925,0.295953,0.414679,1085.98,11158.9,0,0
0.194743,0.295186,0.413746,1165.4,15923.9,0,0
0.238979,0.295324,0.413895,825.889,0,0,0
0.240081,0.29651,0.286246,812.724,0,0,0
0.180319,0.296514,0.286599,1126.34,13580.6,0,0
0.220333,0.295052,0.286394,1042.42,8545.42,0,0
0.169139,0.295219,0.285857,1039.24,8354.49,0,0
0.18623,0.295498,0.287815,1158.25,15494.9,0,0
0.212409,0.295677,0.338789,1155.85,15351.1,0,0
0.212495,0.295681,0.361051,1155.03,15301.5,0,0
0.184292,0.295227,0.412003,1152.34,15140.5,0,0
0.196914,0.295145,0.413909,1163.6,15815.9,0,0
0.217461,0.295191,0.413971,1065.64,9938.37,0,0
0.194326,0.29642,0.414213,1163.16,15789.7,0,0
0.240015,0.296506,0.413878,812.122,0,0,0
0.224543,0.295095,0.286881,1002.89,6173.42,0,0
0.219055,0.296523,0.286556,1054.72,9283.43,0,0
0.188449,0.296637,0.286551,1158.83,15529.8,0,0
0.197882,0.295095,0.286995,1166.68,16000.7,0,0
0.196721,0.296117,0.289699,1179.44,16766.5,0,0
0.206542,0.295464,0.338977,1198.02,17881.1,0,0
0.207104,0.295472,0.360668,1194.59,17675.3,0,0
0.196777,0.296198,0.410426,1179.05,16742.9,0,0
0.217567,0.296767,0.413569,1066.41,9984.51,0,0
0.197306,0.296633,0.413276,1166.28,15976.8,0,0
0.198356,0.296871,0.414808,1157.42,15445.1,0,0
0.226069,0.295235,0.413004,986.326,5179.54,0,0
0.165567,0.296738,0.286904,1008.85,6530.93,0,0
0.2029,0.296872,0.285737,1149.66,14979.7,0,0
0.238389,0.295673,0.286652,836.483,0,0,0
0.219188,0.296436,0.287,1046.96,8817.42,0,0
0.202552,0.296797,0.292844,1178.36,16701.4,0,0
0.187429,0.296988,0.339205,1225.54,19532.4,0,0
0.187047,0.296976,0.360488,1224.48,19469,0,0
0.202626,0.296796,0.40723,1177.84,16670.4,0,0
0.217518,0.296561,0.413132,1068.66,10119.6,0,0
0.238243,0.295323,0.413435,837.013,0,0,0
0.218506,0.296604,0.413153,1060.1,9606.09,0,0
0.195948,0.296506,0.413367,1166.94,16016.4,0,0
0.201507,0.29529,0.285216,1151.19,15071.5,0,0
0.23407,0.296855,0.286349,891.074,0,0,0
0.17403,0.295095,0.28566,1079.89,10793.5,0,0
0.228528,0.296573,0.285033,952.56,3153.59,0,0
0.200104,0.29694,0.2949,1190.84,17450.2,0,0
0.175526,0.295203,0.339527,1156.93,15415.6,0,0
0.176423,0.295152,0.360678,1164.41,15864.7,0,0
0.193455,0.296967,0.405354,1196.52,17791,0,0
0.223549,0.29648,0.413509,1011.02,6661.28,0,0
0.212756,0.296839,0.414729,1097.87,11872,0,0
0.228698,0.296918,0.413948,953.528,3211.68,0,0
0.181202,0.295271,0.413173,1132.77,13966,0,0
0.222164,0.297,0.285238,1020.3,7217.84,0,0
0.234062,0.295092,0.285421,888.038,0,0,0
0.201506,0.296636,0.285266,1151.45,15087,0,0
0.204966,0.296122,0.286476,1145.94,14756.2,0,0
0.170311,0.296477,0.293104,1077.22,10633.1,0,0
0.185511,0.296583,0.321685,1214.6,18875.8,0,0
0.184382,0.296581,0.378278,1210.33,18619.7,0,0
0.171235,0.296428,0.406856,1086.53,11191.8,0,0
0.204713,0.295987,0.413606,1146.43,14785.9,0,0
0.203128,0.296634,0.414611,1147.22,14833.4,0,0
0.230202,0.295319,0.414845,932.87,1972.21,0,0
0.229874,0.295061,0.413917,940.069,2404.11,0,0
0.178897,0.29563,0.285563,1113.12,12786.9,0,0
0.234446,0.295093,0.285759,884.396,0,0,0
0.172016,0.296989,0.285845,1064.51,9870.71,0,0
0.201016,0.296677,0.286919,1160.59,15635.1,0,0
0.197847,0.295702,0.291175,1183.66,17019.3,0,0
0.201385,0.296981,0.320585,1218.21,19092.9,0,0
0.200895,0.296993,0.379385,1219.8,19187.9,0,0
0.198141,0.295309,0.408946,1182.86,16971.5,0,0
0.199036,0.296834,0.413274,1163.82,15829.4,0,0
0.166979,0.296946,0.414991,1015.47,6928.05,0,0
0.238566,0.295324,0.41438,829.846,0,0,0
0.1768,0.29543,0.414352,1100.8,12048.1,0,0
0.218686,0.295096,0.286859,1059.09,9545.57,0,0
0.226937,0.295753,0.286787,976.994,4619.62,0,0
0.204488,0.295093,0.285392,1142.49,14549.4,0,0
0.166703,0.296989,0.285837,1015.62,6937.21,0,0
0.197805,0.29638,0.286282,1163.57,15814.5,0,0
0.18804,0.295477,0.314855,1219.11,19146.6,0,0
0.187413,0.295482,0.385103,1217.71,19062.7,0,0
0.198016,0.296377,0.413762,1163.2,15792.1,0,0
0.166936,0.296812,0.414124,1019.15,7148.9,0,0
0.190948,0.295272,0.413725,1162.8,15768,0,0
0.225399,0.295354,0.413488,991.813,5508.79,0,0
0.213462,0.295145,0.414015,1096.27,11776,0,0
0.222,0.295133,0.285439,1022.79,7367.64,0,0
0.218188,0.29688,0.285322,1056.94,9416.43,0,0
0.189008,0.296381,0.285913,1157.11,15426.4,0,0
0.222534,0.296483,0.285012,1015.88,6952.53,0,0
0.192733,0.296249,0.286085,1163.67,15819.9,0,0
0.183678,0.295645,0.314905,1203.32,18199.5,0,0
0.182807,0.295637,0.385172,1199.59,17975.1,0,0
0.191333,0.296246,0.414154,1161.31,15678.4,0,0
0.189878,0.296796,0.413281,1163.08,15785,0,0
0.190974,0.296507,0.414092,1161.07,15664.2,0,0
0.216229,0.296842,0.413034,1079.55,10773.2,0,0
0.219116,0.295317,0.414995,1046.99,8819.29,0,0
0.17265,0.296345,0.286308,1072.11,10326.4,0,0
0.23786,0.296414,0.285063,838.417,0,0,0
0.166147,0.296102,0.286211,1011.9,6714.07,0,0
0.210052,0.295578,0.28659,1121.41,13284.8,0,0
0.184848,0.296038,0.286568,1147.6,14855.9,0,0
0.200996,0.29521,0.318504,1218.67,19120.2,0,0
0.200719,0.295224,0.381446,1219.55,19173.2,0,0
0.187873,0.296032,0.413637,1156.97,15418.3,0,0
0.205818,0.295733,0.414124,1139.46,14367.8,0,0
0.169954,0.296257,0.414588,1045.62,8737.26,0,0
0.237032,0.296456,0.413054,854.063,0,0,0
0.176032,0.296122,0.414217,1096.23,11773.6,0,0
0.228597,0.29631,0.285772,954.675,3280.52,0,0
0.206283,0.295623,0.286406,1140.04,14402.6,0,0
0.201913,0.295093,0.2865,1156.24,15374.3,0,0
0.206952,0.296908,0.285737,1133.71,14022.5,0,0
0.19279,0.296835,0.285696,1161.64,15698.2,0,0
0.20254,0.295431,0.31293,1210.33,18620.1,0,0
0.202503,0.295329,0.387076,1210.4,18624.1,0,0
0.193514,0.296906,0.414513,1161.26,15675.8,0,0
0.208183,0.297,0.41402,1128.52,13711.4,0,0
0.184172,0.295312,0.41414,1141.92,14515.5,0,0
0.212731,0.295274,0.413976,1101.54,12092.2,0,0
0.227562,0.296262,0.414279,965.282,3916.94,0,0
0.232441,0.296577,0.28612,910.524,631.465,0,0
0.17792,0.296002,0.285996,1109.18,12551,0,0
0.225357,0.295052,0.286357,992.365,5541.91,0,0
0.166979,0.295643,0.28629,1020.56,7233.77,0,0
0.196552,0.29638,0.285218,1159.49,15569.4,0,0
0.185162,0.295391,0.313501,1208.58,18514.8,0,0
0.184673,0.295403,0.386488,1207.05,18422.7,0,0
0.195965,0.296332,0.414945,1159.17,15550.2,0,0
0.194039,0.295312,0.414337,1162.45,15746.8,0,0
0.233185,0.295017,0.414998,896.378,0,0,0
0.176286,0.295952,0.41383,1099.86,11991.7,0,0
0.232103,0.296444,0.413837,913.844,830.643,0,0
0.213657,0.296518,0.285396,1092.73,11563.8,0,0
0.165434,0.296314,0.285501,1001.37,6082.41,0,0
0.218584,0.295094,0.285577,1054.67,9280.22,0,0
0.240021,0.295096,0.286409,813.931,0,0,0
0.187261,0.29604,0.286067,1153.37,15202.5,0,0
0.194335,0.296452,0.327088,1233.16,19989.7,0,0
0.200332,0.296461,0.373042,1223.81,19428.7,0,0
0.188793,0.295989,0.414075,1157.12,15427,0,0
0.239728,0.297,0.413675,816.454,0,0,0
0.214902,0.295234,0.413065,1089.82,11389,0,0
0.186188,0.296117,0.414495,1147.68,14860.6,0,0
0.21996,0.296647,0.41341,1046.07,8763.96,0,0
0.196941,0.296552,0.2869,1167.34,16040.4,0,0
0.201369,0.295791,0.286034,1155.67,15339.9,0,0
0.223808,0.296883,0.286699,1009.79,6587.35,0,0
0.224606,0.296653,0.285945,998.742,5924.51,0,0
0.168257,0.296945,0.290172,1048.35,8901.2,0,0
0.197926,0.296685,0.329345,1230.12,19807.1,0,0
0.19915,0.296724,0.370641,1227.52,19651.1,0,0
0.169052,0.296945,0.40979,1057.02,9421.2,0,0
0.224085,0.296438,0.414245,1002.67,6160.22,0,0
0.222406,0.295016,0.413502,1022.37,7342.38,0,0
0.206343,0.295774,0.413275,1141.05,14463.1,0,0
0.213504,0.296297,0.414562,1093.61,11616.9,0,0
0.165381,0.296185,0.285421,1000.47,6028.34,0,0
0.165628,0.296919,0.286042,1005.68,6340.6,0,0
0.178149,0.296558,0.285141,1106.32,12379.4,0,0
0.212466,0.295052,0.286781,1106.93,12415.9,0,0
0.196586,0.295367,0.291877,1187.31,17238.7,0,0
0.177293,0.296995,0.332581,1170.34,16220.7,0,0
0.176239,0.296958,0.367815,1162.48,15748.7,0,0
0.196519,0.295226,0.408225,1187.14,17228.2,0,0
0.184916,0.295425,0.413664,1147.21,14832.7,0,0
0.177585,0.296555,0.414859,1103.45,12206.9,0,0
0.170975,0.29688,0.414836,1053.28,9197.04,0,0
0.166069,0.296179,0.414635,1008.26,6495.5,0,0
0.169318,0.29526,0.286972,1045.93,8755.55,0,0
0.187723,0.295752,0.286046,1154.57,15274.4,0,0
0.21351,0.295052,0.285839,1095.66,11739.3,0,0
0.222488,0.296483,0.285595,1018.78,7126.59,0,0
0.190058,0.296075,0.29356,1189.48,17368.9,0,0
0.175288,0.296963,0.335884,1154.66,15279.7,0,0
0.174073,0.296963,0.364433,1144.44,14666.3,0,0
0.194116,0.296329,0.406641,1193.11,17586.7,0,0
0.225395,0.296439,0.414169,989.286,5357.18,0,0
0.204839,0.295273,0.41407,1143.67,14620.2,0,0
0.16644,0.295841,0.413547,1016.93,7015.58,0,0
0.166702,0.295361,0.414333,1015.94,6956.65,0,0
0.178328,0.296764,0.286295,1113.07,12784.2,0,0
0.232751,0.296779,0.285724,905.304,318.241,0,0
0.224129,0.296307,0.285196,1000.72,6043.04,0,0
0.16812,0.296611,0.286134,1030.93,7856.06,0,0
0.186036,0.29694,0.293685,1179.11,16746.6,0,0
0.210739,0.295568,0.336861,1169.35,16160.9,0,0
0.210702,0.295573,0.363013,1169.53,16172,0,0
0.185693,0.296909,0.406236,1178.65,16719.3,0,0
0.165849,0.296484,0.413265,1012.11,6726.69,0,0
0.228851,0.296353,0.414361,950.398,3023.9,0,0
0.230253,0.296697,0.414602,933.158,1989.5,0,0
0.1661,0.296971,0.414341,1009.75,6584.85,0,0
0.205319,0.296427,0.286983,1146.75,14804.8,0,0
0.230303,0.295753,0.285384,933.527,2011.6,0,0
0.181783,0.295134,0.285179,1126.99,13619.4,0,0
0.165787,0.295053,0.286599,1009.76,6585.38,0,0
0.189317,0.296988,0.295169,1192.46,17547.4,0,0
0.176296,0.295242,0.328783,1162.31,15738.5,0,0
0.176193,0.295246,0.371293,1161.87,15712.4,0,0
0.189631,0.296988,0.404916,1193.24,17594.1,0,0
0.172671,0.295146,0.414234,1070.49,10229.3,0,0
0.231545,0.296919,0.414063,919.694,1181.65,0,0
0.23237,0.295319,0.41451,908.213,492.766,0,0
0.206789,0.296551,0.414918,1131.21,13872.7,0,0
0.176402,0.296474,0.286864,1103.08,12184.7,0,0
0.190453,0.295626,0.286415,1162.42,15745.5,0,0
0.224524,0.295754,0.285666,998.576,5914.53,0,0
0.165673,0.296699,0.285285,1002.76,6165.45,0,0
0.185058,0.296425,0.296155,1182.61,16956.6,0,0
0.20584,0.297,0.333408,1201.45,18086.7,0,0
0.205371,0.296996,0.367079,1203.85,18231.2,0,0
0.186326,0.296376,0.403994,1187.23,17233.9,0,0
0.167172,0.296525,0.413176,1025.77,7546,0,0
0.235838,0.295321,0.41337,868.566,0,0,0
0.192734,0.295312,0.413686,1164.99,15899.4,0,0
0.165925,0.29631,0.413651,1011.24,6674.52,0,0
0.217916,0.295625,0.285718,1061.13,9667.54,0,0
0.19857,0.296594,0.286948,1165.61,15936.5,0,0
0.207671,0.29694,0.286998,1135.92,14155.5,0,0
0.183657,0.2955,0.285266,1136.25,14175.2,0,0
0.19511,0.295824,0.295749,1199.61,17976.5,0,0
0.178613,0.296586,0.328445,1179.42,16765.4,0,0
0.17707,0.296708,0.371628,1168.58,16114.8,0,0
0.196891,0.296024,0.404266,1198.61,17916.3,0,0
0.17016,0.295432,0.413404,1052.92,9175.2,0,0
0.166863,0.295022,0.414199,1018.06,7083.36,0,0
0.1668,0.296654,0.41303,1022.67,7360.17,0,0
0.218013,0.295318,0.414243,1059.85,9590.97,0,0
0.224359,0.295754,0.286328,1002.88,6172.79,0,0
0.172258,0.295137,0.286172,1068.12,10087.5,0,0
0.23283,0.296702,0.286714,907.691,461.473,0,0
0.215897,0.295133,0.286026,1078.78,10727,0,0
0.187988,0.296988,0.297125,1194.31,17658.9,0,0
0.201116,0.296016,0.320822,1219.44,19166.4,0,0
0.200579,0.296368,0.379187,1221.06,19263.6,0,0
0.185707,0.297,0.402742,1188.04,17282.3,0,0
0.189549,0.295425,0.413232,1162.76,15765.9,0,0
0.230089,0.296697,0.413223,940.004,2400.26,0,0
0.202282,0.295015,0.414553,1150.06,15003.9,0,0
0.213929,0.295315,0.413324,1095.96,11757.8,0,0
0.234669,0.295754,0.285152,879.619,0,0,0
0.202203,0.295582,0.285528,1150.9,15053.9,0,0
0.196887,0.295496,0.285574,1161.03,15661.7,0,0
0.192127,0.295626,0.286267,1163.99,15839.6,0,0
0.202823,0.296467,0.294271,1181.66,16899.5,0,0
0.195536,0.295012,0.322304,1230.73,19843.6,0,0
0.195476,0.295064,0.377596,1230.95,19857.2,0,0
0.202758,0.296375,0.405738,1181.81,16908.9,0,0
0.195061,0.295777,0.413586,1166.26,15975.5,0,0
0.203709,0.295314,0.413638,1149.92,14995.4,0,0
0.206347,0.295314,0.413867,1138.25,14295.3,0,0
0.237745,0.295958,0.414745,839.512,0,0,0
0.216399,0.296214,0.286831,1078.3,10698.2,0,0
0.201626,0.296164,0.285127,1150.52,15031.5,0,0
0.211042,0.29505,0.285373,1109.79,12587.5,0,0
0.195567,0.296594,0.285218,1159.94,15596.3,0,0
0.182575,0.295993,0.292703,1162.05,15723.3,0,0
0.201555,0.296469,0.314445,1214.75,18885,0,0
0.201521,0.296511,0.385517,1214.86,18891.4,0,0
0.180725,0.295943,0.407025,1154.09,15245.5,0,0
0.204803,0.296422,0.413785,1145.2,14712.1,0,0
0.202425,0.296072,0.414126,1151.91,15114.6,0,0
0.189297,0.296464,0.413376,1161.57,15694.3,0,0
0.218647,0.296301,0.414716,1052.39,9143.68,0,0
0.167874,0.295181,0.286993,1032.31,7938.53,0,0
0.196388,0.297,0.286626,1166.34,15980.2,0,0
0.184279,0.295791,0.286689,1145.91,14754.6,0,0
0.240042,0.29651,0.285728,811.701,0,0,0
0.18831,0.295094,0.285249,1151.95,15116.9,0,0
0.183313,0.297,0.311799,1199.13,17947.7,0,0
0.182868,0.296991,0.388244,1197.44,17846.3,0,0
0.18409,0.295101,0.414567,1139.37,14362.4,0,0
0.23976,0.296505,0.414278,814.329,0,0,0
0.181751,0.295948,0.413355,1134.82,14089.2,0,0
0.165265,0.29502,0.413058,1006.84,6410.69,0,0
0.177512,0.295392,0.414091,1106.79,12407.5,0,0
0.220086,0.295582,0.285188,1039.77,8386.49,0,0
0.166743,0.295222,0.286816,1020.43,7225.89,0,0
0.166125,0.295221,0.286467,1012.69,6761.65,0,0
0.216004,0.296727,0.286014,1077.91,10674.8,0,0
0.201171,0.296872,0.286845,1159.8,15587.7,0,0
0.201929,0.295962,0.318956,1215.92,18955.3,0,0
0.20137,0.295953,0.380987,1217.85,19070.8,0,0
0.201098,0.296871,0.413202,1159.75,15585.2,0,0
0.227437,0.296735,0.414425,966.022,3961.3,0,0
0.165463,0.29536,0.413566,1006.83,6409.9,0,0
0.197707,0.295314,0.413238,1166.02,15961,0,0
0.228832,0.295319,0.413713,952.955,3177.32,0,0
0.211032,0.295748,0.285501,1110.62,12637.2,0,0
0.234882,0.295755,0.286148,880.329,0,0,0
0.239804,0.296284,0.285804,815.141,0,0,0
0.165781,0.295768,0.285673,1005.74,6344.59,0,0
0.180092,0.295587,0.286248,1123.44,13406.2,0,0
0.202102,0.296757,0.312541,1211.54,18692.5,0,0
0.200827,0.29683,0.387302,1215.71,18942.8,0,0
0.17874,0.295351,0.413553,1117.1,13026.2,0,0
0.174836,0.295785,0.413682,1090.12,11407.1,0,0
0.239151,0.296325,0.414296,822.414,0,0,0
0.234632,0.29532,0.413932,882.148,0,0,0
0.177349,0.296469,0.413946,1106.44,12386.2,0,0
0.173406,0.296646,0.28654,1079.21,10752.8,0,0
0.209983,0.296208,0.286254,1120.34,13220.4,0,0
0.21488,0.29501,0.286846,1090.01,11400.3,0,0
0.165895,0.295934,0.286447,1010.38,6622.57,0,0
0.176834,0.29643,0.285229,1098.21,11892.4,0,0
0.201521,0.295738,0.316244,1215.97,18958,0,0
0.201087,0.295725,0.383687,1217.39,19043.6,0,0
0.175187,0.296295,0.41452,1088.66,11319.8,0,0
0.176437,0.295994,0.414734,1096.49,11789.7,0,0
0.217975,0.29506,0.414542,1058.79,9527.65,0,0
0.204616,0.296203,0.414762,1141.27,14476.3,0,0
0.179542,0.296838,0.414257,1118.38,13103,0,0
0.171992,0.295136,0.286676,1068.21,10092.5,0,0
0.170802,0.296769,0.285519,1052.63,9157.78,0,0
0.186129,0.295373,0.286058,1149.68,14980.8,0,0
0.20674,0.296597,0.286237,1137.13,14227.8,0,0
0.186716,0.296966,0.290817,1171.77,16306.3,0,0
0.203397,0.29569,0.330447,1213.39,18803.2,0,0
0.198259,0.2954,0.369392,1229.88,19792.6,0,0
0.186956,0.296988,0.4093,1172.54,16352.3,0,0
0.193521,0.296633,0.413143,1168.03,16082.1,0,0
0.199411,0.295314,0.413764,1160.92,15655.4,0,0
0.172033,0.296644,0.414745,1062.8,9768.07,0,0
0.234762,0.296782,0.413226,882.708,0,0,0
0.211778,0.296516,0.286032,1108.3,12498,0,0
0.166927,0.296656,0.286965,1022.93,7375.51,0,0
0.169973,0.29555,0.285885,1047.08,8825.1,0,0
0.200521,0.295133,0.286728,1160.84,15650.4,0,0
0.196833,0.295701,0.293871,1193.4,17603.9,0,0
0.178765,0.296961,0.334543,1181.23,16873.7,0,0
0.177319,0.296961,0.365506,1171.02,16261.2,0,0
0.197863,0.295268,0.406209,1192.01,17520.4,0,0
0.205009,0.295188,0.414679,1140.03,14401.7,0,0
0.178173,0.295353,0.413109,1115.66,12939.6,0,0
0.16646,0.296946,0.413691,1016.3,6978.3,0,0
0.227734,0.29644,0.41351,966.177,3970.63,0,0
0.234155,0.295408,0.285024,885.541,0,0,0
0.173652,0.296131,0.285931,1078.41,10704.4,0,0
0.228238,0.296697,0.285645,958.181,3490.84,0,0
0.211787,0.296079,0.286867,1111.94,12716.4,0,0
0.203881,0.296968,0.296332,1182.91,16974.4,0,0
0.174132,0.29696,0.332883,1144.54,14672.4,0,0
0.173515,0.296959,0.367887,1139.35,14361.1,0,0
0.203833,0.296941,0.403693,1182.94,16976.7,0,0
0.166456,0.296223,0.413308,1018.12,7087.19,0,0
0.232677,0.296574,0.413932,906.482,388.945,0,0
0.219879,0.295353,0.413488,1046.53,8791.54,0,0
0.23107,0.295319,0.414965,922.165,1329.92,0,0
0.1699,0.296135,0.285466,1044.48,8668.97,0,0
0.182235,0.295793,0.285384,1130.4,13823.9,0,0
0.182891,0.296874,0.285754,1135.18,14111.1,0,0
0.230037,0.295625,0.286805,941.701,2502.04,0,0
0.200447,0.295785,0.29757,1196.71,17802.5,0,0
0.177095,0.295253,0.340923,1169.6,16176.2,0,0
0.172188,0.295356,0.360426,1127.14,13628.3,0,0
0.201,0.295854,0.402549,1195.03,17701.8,0,0
0.228413,0.295319,0.413351,959.029,3541.74,0,0
