x,y,z,rho,p,is_boundary,kind
0.100172,0.366624,0.286657,800.988,0,0,0
0.0994056,0.366157,0.295134,887.987,0,0,0
0.0984636,0.366267,0.306403,992.465,5547.92,0,0
0.0976044,0.366896,0.318163,1082.81,10968.4,0,0
0.0970008,0.36647,0.330585,1152.89,15173.6,0,0
0.0965278,0.366777,0.343486,1189.12,17347.1,0,0
0.0965278,0.366777,0.356514,1189.12,17347.1,0,0
0.0970008,0.36647,0.369414,1152.89,15173.6,0,0
0.0976044,0.366896,0.381837,1082.81,10968.4,0,0
0.0984636,0.366267,0.393597,992.465,5547.91,0,0
0.0994056,0.366157,0.404866,887.987,0,0,0
0.100172,0.366624,0.413343,800.987,0,0,0
0.100163,0.366056,0.286644,800.568,0,0,0
0.0993769,0.365748,0.295101,887.076,0,0,0
0.0984215,0.365864,0.306362,991.283,5476.95,0,0
0.097691,0.366252,0.318192,1084.19,11051.6,0,0
0.0969422,0.366692,0.33057,1151.89,15113.3,0,0
0.0965387,0.365101,0.343483,1188.22,17293.1,0,0
0.0965387,0.365101,0.356517,1188.22,17293.1,0,0
0.0969422,0.366692,0.36943,1151.89,15113.3,0,0
0.097691,0.366252,0.381808,1084.19,11051.6,0,0
0.0984215,0.365864,0.393638,991.283,5476.96,0,0
0.0993769,0.365748,0.404899,887.076,0,0,0
0.100163,0.366056,0.413356,800.566,0,0,0
0.100145,0.366248,0.286617,800.14,0,0,0
0.0993595,0.366157,0.295068,886.703,0,0,0
0.0983781,0.366222,0.306305,990.302,5418.14,0,0
0.0975582,0.366428,0.318107,1081.54,10892.6,0,0
0.096734,0.366881,0.330487,1147.99,14879.2,0,0
0.0962802,0.365369,0.343442,1183.86,17031.4,0,0
0.0962802,0.365369,0.356558,1183.86,17031.4,0,0
0.096734,0.366881,0.369513,1147.99,14879.2,0,0
0.0975582,0.366428,0.381893,1081.54,10892.6,0,0
0.0983781,0.366222,0.393695,990.302,5418.13,0,0
0.0993595,0.366157,0.404932,886.703,0,0,0
0.100145,0.366248,0.413383,800.138,0,0,0
0.100111,0.366248,0.286577,799.299,0,0,0
0.0992981,0.366157,0.294993,885.125,0,0,0
0.0982429,0.366174,0.306166,987.053,5223.19,0,0
0.0973364,0.366386,0.317952,1076.87,10612.3,0,0
0.0964289,0.366622,0.33039,1142.28,14536.6,0,0
0.0958439,0.366937,0.343411,1176.91,16614.5,0,0
0.0958439,0.366937,0.356589,1176.91,16614.5,0,0
0.0964289,0.366622,0.36961,1142.28,14536.5,0,0
0.0973364,0.366386,0.382048,1076.87,10612.3,0,0
0.0982429,0.366174,0.393834,987.053,5223.19,0,0
0.0992981,0.366157,0.405007,885.125,0,0,0
0.100111,0.366248,0.413423,799.297,0,0,0
0.100065,0.365389,0.286523,797.751,0,0,0
0.0992216,0.36691,0.294912,883.491,0,0,0
0.0980732,0.36694,0.30608,984.048,5042.87,0,0
0.0970738,0.365264,0.31789,1071.57,10294.5,0,0
0.0961807,0.365772,0.330332,1137.35,14241.2,0,0
0.0956016,0.366464,0.343405,1172.48,16348.5,0,0
0.0956016,0.366464,0.356594,1172.47,16348.5,0,0
0.0961807,0.365772,0.369667,1137.35,14241.2,0,0
0.0970738,0.365264,0.382109,1071.57,10294.5,0,0
0.0980732,0.36694,0.39392,984.048,5042.86,0,0
0.0992216,0.36691,0.405087,883.491,0,0,0
0.100065,0.365389,0.413477,797.749,0,0,0
0.10001,0.366057,0.286456,796.72,0,0,0
0.0991222,0.366006,0.294813,880.933,0,0,0
0.0978577,0.365865,0.305952,979.434,4766.03,0,0
0.0967846,0.365945,0.317788,1066.76,10005.8,0,0
0.0957738,0.366512,0.330301,1130.65,13838.7,0,0
0.0951488,0.366615,0.343386,1164.42,15865.1,0,0
0.0951488,0.366615,0.356614,1164.42,15865.1,0,0
0.0957738,0.366512,0.369699,1130.65,13838.7,0,0
0.0967846,0.365945,0.382212,1066.76,10005.8,0,0
0.0978577,0.365865,0.394048,979.434,4766.02,0,0
0.0991222,0.366006,0.405187,880.933,0,0,0
0.10001,0.366057,0.413544,796.719,0,0,0
0.099972,0.366158,0.286415,795.861,0,0,0
0.0990268,0.366158,0.294745,879.087,0,0,0
0.0977022,0.366175,0.305862,976.548,4592.86,0,0
0.0964992,0.366255,0.31769,1061.68,9701.03,0,0
0.0954694,0.366473,0.330272,1125.29,13517.4,0,0
0.0969369,0.366544,0.343374,1196,17760,0,0
0.0969369,0.366544,0.356626,1196,17760,0,0
0.0954694,0.366473,0.369728,1125.29,13517.4,0,0
0.0964992,0.366255,0.38231,1061.68,9701.02,0,0
0.0977022,0.366175,0.394138,976.548,4592.85,0,0
0.0990268,0.366158,0.405254,879.087,0,0,0
0.099972,0.366158,0.413585,795.86,0,0,0
0.0999688,0.366158,0.286429,795.988,0,0,0
0.0990069,0.366204,0.29476,879.023,0,0,0
0.0977059,0.366223,0.305925,977.224,4633.41,0,0
0.0965174,0.366255,0.317822,1062.98,9778.89,0,0
0.0955028,0.366249,0.330295,1125.89,13553.2,0,0
0.0969605,0.366334,0.343385,1196.33,17780,0,0
0.0969605,0.366334,0.356615,1196.33,17780,0,0
0.0955028,0.366249,0.369705,1125.89,13553.2,0,0
0.0965174,0.366255,0.382178,1062.98,9778.87,0,0
0.0977059,0.366223,0.394075,977.224,4633.41,0,0
0.0990069,0.366204,0.405239,879.023,0,0,0
0.0999688,0.366158,0.413571,795.987,0,0,0
0.100013,0.366157,0.286497,797.261,0,0,0
0.0990826,0.366249,0.294857,881.026,0,0,0
0.0978737,0.366268,0.30604,980.705,4842.29,0,0
0.0967866,0.366207,0.317899,1067.78,10066.7,0,0
