x,y,z,rho,p,is_boundary,kind
0.144621,0.346728,0.285474,926.746,1604.77,0,0
0.145221,0.34694,0.286483,941.061,2463.65,0,0
0.143985,0.347166,0.287789,937.455,2247.28,0,0
0.143824,0.347108,0.302278,1040.64,8438.58,0,0
0.144222,0.346528,0.318515,1136.01,14160.8,0,0
0.141776,0.347644,0.338721,1154.64,15278.4,0,0
0.141938,0.347632,0.360735,1158.18,15490.8,0,0
0.143944,0.346609,0.379374,1140.82,14449.3,0,0
0.14339,0.347148,0.397714,1035.15,8108.81,0,0
0.143489,0.34732,0.411895,933.942,2036.5,0,0
0.143265,0.34713,0.41393,915.289,917.311,0,0
0.144703,0.346796,0.414268,929.798,1787.88,0,0
0.144836,0.347124,0.285552,927.903,1674.21,0,0
0.143665,0.347497,0.286586,922.21,1332.59,0,0
0.143819,0.345397,0.288013,945.241,2714.43,0,0
0.143147,0.345662,0.301939,1037.03,8221.66,0,0
0.144077,0.34591,0.319094,1139.92,14394.9,0,0
0.142708,0.347087,0.340733,1175.83,16549.6,0,0
0.142995,0.346931,0.359721,1180.67,16840,0,0
0.141621,0.346312,0.38087,1102.54,12152.6,0,0
0.143799,0.345583,0.398209,1044.95,8696.76,0,0
0.143168,0.345651,0.411594,940.182,2410.89,0,0
0.143746,0.347463,0.413644,921.542,1292.52,0,0
0.14379,0.345412,0.414324,925.171,1510.25,0,0
0.144953,0.347066,0.285833,931.946,1916.76,0,0
0.144251,0.347356,0.286355,927.373,1642.38,0,0
0.14428,0.347332,0.288859,948.814,2928.85,0,0
0.144452,0.347265,0.302677,1050.2,9011.73,0,0
0.142393,0.347675,0.319472,1107.4,12444.2,0,0
0.143352,0.347251,0.341539,1185.86,17151.6,0,0
0.14399,0.347123,0.358929,1195.85,17751,0,0
0.14187,0.347559,0.380845,1099.29,11957.1,0,0
0.14393,0.34549,0.39777,1049.81,8988.72,0,0
0.143872,0.345423,0.411426,950.601,3036.03,0,0
0.144083,0.347389,0.413233,929.133,1747.98,0,0
0.144859,0.347055,0.413927,933.269,1996.15,0,0
0.145172,0.346959,0.285931,935.647,2138.81,0,0
0.144426,0.347274,0.286624,932.049,1922.96,0,0
0.144286,0.345258,0.288719,956.983,3418.95,0,0
0.142739,0.347672,0.302922,1027.73,7663.62,0,0
0.142376,0.346762,0.319082,1110.84,12650.1,0,0
0.141603,0.347714,0.341379,1155.28,15316.9,0,0
0.144238,0.347025,0.358823,1200.37,18022.1,0,0
0.142761,0.346771,0.380887,1116.61,12996.8,0,0
0.142702,0.347601,0.396787,1029.54,7772.57,0,0
0.143885,0.345418,0.410985,954.387,3263.2,0,0
0.144136,0.347389,0.413027,931.45,1887.02,0,0
0.144789,0.347051,0.413816,933.487,2009.23,0,0
0.145261,0.346956,0.286091,937.974,2278.44,0,0
0.144426,0.347287,0.286675,932.374,1942.43,0,0
0.144144,0.345313,0.289097,958.236,3494.14,0,0
0.143116,0.347647,0.302865,1032.37,7942.09,0,0
0.143808,0.347075,0.319845,1132.82,13969.1,0,0
0.144723,0.346907,0.339366,1205.67,18340.4,0,0
0.142374,0.347508,0.358838,1168.55,16113.1,0,0
0.142711,0.346797,0.379345,1122.15,13328.8,0,0
0.143058,0.347708,0.397345,1030.18,7810.64,0,0
0.144118,0.345369,0.411114,956.188,3371.28,0,0
0.14379,0.345416,0.413254,934.371,2062.27,0,0
0.145114,0.346981,0.413609,939.14,2348.4,0,0
0.145131,0.346975,0.286272,938.111,2286.64,0,0
0.144268,0.345228,0.286917,941.745,2504.68,0,0
0.14374,0.347499,0.288869,941.956,2517.36,0,0
0.143576,0.347593,0.303486,1042.34,8540.56,0,0
0.143862,0.347187,0.320324,1134.94,14096.3,0,0
0.143207,0.34722,0.338587,1179.41,16764.6,0,0
0.14319,0.347274,0.360224,1180.77,16846.3,0,0
0.144064,0.346888,0.38078,1134.95,14096.9,0,0
0.14381,0.347531,0.39696,1043.03,8581.89,0,0
0.143667,0.347527,0.411098,941.47,2488.21,0,0
0.143818,0.345401,0.414841,921.018,1261.07,0,0
0.144673,0.345156,0.41352,942.975,2578.52,0,0
0.154315,0.341298,0.286576,1050.95,9056.84,0,0
0.154164,0.341848,0.286877,1050.93,9055.92,0,0
0.153171,0.34206,0.287622,1048.76,8925.69,0,0
0.152764,0.343308,0.301621,1155.31,15318.6,0,0
0.15194,0.342174,0.321271,1269.2,22152.2,0,0
0.1542,0.342624,0.338933,1354.04,27242.3,0,0
0.15071,0.342808,0.358745,1314.85,24891.2,0,0
0.15231,0.344072,0.380416,1256.85,21411.1,0,0
0.15388,0.343457,0.398247,1166.59,15995.7,0,0
0.153716,0.342324,0.412353,1053.02,9181.31,0,0
0.153727,0.342279,0.413271,1044.66,8679.38,0,0
0.154423,0.341208,0.413679,1049.82,8989.24,0,0
0.154065,0.341351,0.2867,1049.9,8993.86,0,0
0.1537,0.3419,0.286918,1047.24,8834.25,0,0
0.153736,0.342009,0.288801,1064.69,9881.67,0,0
0.152899,0.343395,0.304212,1174.63,16477.8,0,0
0.151429,0.344281,0.320396,1249.56,20973.3,0,0
0.153413,0.342657,0.341848,1349.86,26991.4,0,0
0.15348,0.342583,0.362298,1343.37,26602.1,0,0
0.153578,0.341976,0.381009,1277.18,22631.1,0,0
0.15221,0.343544,0.395856,1166.66,15999.6,0,0
0.152197,0.342354,0.41156,1046.8,8807.75,0,0
0.15423,0.342124,0.414632,1036.29,8177.13,0,0
0.154723,0.343177,0.413879,1044.04,8642.15,0,0
0.154119,0.341865,0.286448,1046.42,8785.04,0,0
0.154071,0.341512,0.285403,1036.99,8219.69,0,0
0.153437,0.341795,0.28805,1055.88,9352.65,0,0
0.152406,0.342157,0.30361,1170.28,16216.8,0,0
0.152083,0.343507,0.320992,1263.73,21823.8,0,0
0.151643,0.344425,0.340623,1317.55,25053.1,0,0
0.15249,0.342593,0.35776,1339.66,26379.5,0,0
0.152005,0.34331,0.38099,1254.14,21248.6,0,0
0.152042,0.34263,0.397908,1154.21,15252.8,0,0
0.153796,0.342118,0.412437,1053.6,9215.82,0,0
0.153752,0.343427,0.414739,1026.85,7610.82,0,0
0.154972,0.342656,0.413532,1051.19,9071.38,0,0
0.15392,0.341447,0.28626,1044.2,8651.81,0,0
0.153994,0.342856,0.285305,1031.13,7867.68,0,0
0.152633,0.343168,0.287835,1042.23,8534.03,0,0
0.154003,0.343495,0.303435,1179.52,16771.2,0,0
0.152285,0.344045,0.317053,1243.69,20621.6,0,0
0.15151,0.342692,0.340587,1324.51,25470.7,0,0
0.152412,0.342719,0.358719,1336.72,26203.2,0,0
0.150819,0.344189,0.37967,1242.58,20554.7,0,0
0.153316,0.343449,0.397065,1169.69,16181.6,0,0
0.15355,0.3433,0.410953,1061.03,9661.72,0,0
0.154276,0.342152,0.413238,1049.98,8998.87,0,0
0.154375,0.341358,0.413869,1047.17,8830.37,0,0
0.154635,0.341297,0.286049,1048.53,8911.6,0,0
0.154342,0.343268,0.286531,1044.34,8660.5,0,0
0.152153,0.34322,0.288123,1040.37,8422.27,0,0
0.153709,0.343582,0.30206,1166.55,15992.8,0,0
0.152252,0.342053,0.318556,1259.87,21592.5,0,0
0.15078,0.344766,0.338968,1301.86,24111.8,0,0
0.151454,0.342614,0.36282,1317.55,25052.9,0,0
0.151513,0.343992,0.382773,1236.21,20172.8,0,0
0.153687,0.343565,0.397733,1168.02,16081,0,0
0.152851,0.343361,0.411683,1048.06,8883.33,0,0
0.154227,0.343278,0.413492,1043.3,8598.19,0,0
0.154624,0.341385,0.413774,1050.06,9003.85,0,0
0.154854,0.343126,0.286122,1045.12,8707.18,0,0
0.154375,0.342794,0.285074,1032.22,7933.41,0,0
0.153047,0.342653,0.288465,1053.48,9208.79,0,0
0.152678,0.343256,0.302593,1161.64,15698.2,0,0
0.152121,0.343836,0.317819,1246.85,20811.3,0,0
0.150438,0.344837,0.340914,1300.42,24025.1,0,0
0.150703,0.344753,0.359621,1303.47,24208.3,0,0
0.152144,0.344036,0.380208,1256.16,21369.8,0,0
0.151842,0.343414,0.398144,1147.41,14844.8,0,0
0.152844,0.343277,0.412168,1043.86,8631.5,0,0
0.154176,0.342927,0.413134,1047.53,8851.59,0,0
0.154456,0.341196,0.413562,1051.26,9075.38,0,0
0.154291,0.341757,0.286113,1044.97,8698.41,0,0
0.153698,0.343616,0.286918,1041.27,8476.22,0,0
0.152404,0.343876,0.287735,1036.63,8197.68,0,0
0.151817,0.344078,0.301453,1141.35,14480.7,0,0
0.15144,0.344444,0.319446,1244.26,20655.8,0,0
0.150822,0.342815,0.341754,1316.99,25019.6,0,0
0.150521,0.342783,0.362607,1305.37,24322.2,0,0
0.151884,0.342459,0.379299,1264.75,21884.9,0,0
0.151823,0.344124,0.39645,1156.06,15363.4,0,0
0.152458,0.342174,0.412866,1037.73,8263.89,0,0
0.153021,0.342161,0.413452,1037.24,8234.26,0,0
0.154697,0.342116,0.41372,1048.95,8937.12,0,0
0.154369,0.341358,0.286406,1049.61,8976.38,0,0
0.153611,0.343313,0.285127,1024.6,7475.9,0,0
0.152522,0.3433,0.28723,1035.19,8111.55,0,0
0.151405,0.343437,0.302712,1148.71,14922.8,0,0
0.150385,0.34379,0.318823,1231.94,19916.2,0,0
0.151308,0.342577,0.33716,1315.8,24947.8,0,0
0.150677,0.344717,0.361985,1298.95,23937.3,0,0
0.150625,0.343754,0.381292,1234.49,20069.5,0,0
0.15144,0.343528,0.396786,1152.32,15139.2,0,0
0.152545,0.343481,0.412672,1035.82,8149.14,0,0
0.154364,0.343292,0.414803,1031.76,7905.48,0,0
0.154487,0.341356,0.414019,1046.65,8799.02,0,0
0.154022,0.341735,0.28605,1042.19,8531.5,0,0
0.153743,0.341802,0.286689,1045.73,8743.9,0,0
0.152597,0.3438,0.287162,1033.37,8002.29,0,0
0.151874,0.344014,0.302072,1146.61,14796.8,0,0
0.151891,0.342237,0.318194,1253.18,21190.9,0,0
0.151583,0.342709,0.337586,1319.6,25175.8,0,0
0.152085,0.34256,0.361138,1329.16,25749.9,0,0
0.152444,0.34409,0.382468,1247.84,20870.1,0,0
0.153062,0.343868,0.397575,1161.72,15703,0,0
0.153108,0.343849,0.411874,1046.67,8799.94,0,0
0.153528,0.342092,0.414827,1028.63,7718.03,0,0
0.154107,0.342044,0.41371,1044.41,8664.89,0,0
0.155145,0.34295,0.286185,1048.67,8920.3,0,0
0.153786,0.343412,0.285229,1026.69,7601.31,0,0
0.153889,0.343447,0.288088,1054.47,9268.05,0,0
0.151442,0.343159,0.303497,1155.69,15341.6,0,0
0.151318,0.343114,0.319921,1251.48,21088.9,0,0
0.15127,0.343589,0.338395,1313.17,24790.2,0,0
0.151575,0.343236,0.361188,1319.6,25175.8,0,0
0.151783,0.343219,0.379496,1259.33,21559.8,0,0
0.151726,0.34306,0.397849,1149.74,14984.5,0,0
0.15281,0.343506,0.411484,1048.96,8937.33,0,0
0.153888,0.343412,0.413271,1042.08,8524.78,0,0
0.154706,0.34305,0.413385,1049.07,8944.29,0,0
0.154335,0.341742,0.286648,1050.5,9029.91,0,0
0.154357,0.342717,0.286908,1049.98,8999.03,0,0
0.153035,0.343878,0.288714,1051.09,9065.16,0,0
0.152386,0.344081,0.303373,1160.68,15640.6,0,0
0.152923,0.342231,0.320549,1276.72,22602.9,0,0
0.151761,0.342545,0.339164,1325.78,25546.8,0,0
0.151902,0.342537,0.358908,1330.97,25858.4,0,0
0.153261,0.34214,0.381835,1268.81,22128.6,0,0
0.152615,0.344034,0.397231,1159.07,15544.4,0,0
0.152515,0.342232,0.411426,1051.29,9077.25,0,0
0.15457,0.342729,0.414837,1035.07,8104.36,0,0
0.154339,0.342084,0.413144,1051.61,9096.84,0,0
0.154304,0.341505,0.286929,1053.62,9217.25,0,0
0.153613,0.341809,0.285891,1037,8219.71,0,0
0.15302,0.341751,0.289045,1061.44,9686.28,0,0
0.15301,0.343878,0.304222,1173.74,16424.3,0,0
0.153115,0.341939,0.319869,1276.65,22599.2,0,0
0.152957,0.342176,0.338134,1339.91,26394.7,0,0
0.153102,0.341882,0.358984,1348.31,26898.8,0,0
0.153037,0.341839,0.380027,1276.76,22605.8,0,0
0.153148,0.341874,0.396909,1175.2,16511.8,0,0
0.1537,0.342242,0.411234,1063.48,9808.62,0,0
0.153854,0.34214,0.414374,1035.61,8136.64,0,0
0.154938,0.34151,0.413228,1057.5,9450.02,0,0
0.155025,0.341308,0.286866,1059.53,9571.53,0,0
0.15412,0.341863,0.2857,1039.24,8354.53,0,0
0.153905,0.341778,0.289214,1070.64,10238.5,0,0
0.153558,0.34192,0.303351,1180.81,16848.3,0,0
0.15358,0.341631,0.318801,1277.49,22649.5,0,0
0.153753,0.341914,0.339438,1353.04,27182.5,0,0
0.153824,0.341509,0.360775,1355.13,27307.8,0,0
0.15326,0.343632,0.379901,1272.08,22325.1,0,0
0.153362,0.341997,0.396076,1182.78,16966.7,0,0
0.153325,0.342299,0.410738,1064.51,9870.69,0,0
0.154404,0.342016,0.413973,1044.44,8666.65,0,0
0.154584,0.341478,0.414891,1038.6,8315.91,0,0
0.155034,0.341385,0.285172,1042.94,8576.35,0,0
0.1546,0.342663,0.285797,1041.54,8492.18,0,0
0.154135,0.342888,0.289119,1068.05,10082.9,0,0
0.153665,0.342046,0.302992,1178.84,16730.3,0,0
0.153868,0.341867,0.320869,1290.13,23407.9,0,0
0.154529,0.341984,0.340576,1363.7,27822.2,0,0
0.153594,0.342116,0.360026,1351.34,27080.4,0,0
0.153347,0.342069,0.379251,1283.12,22987.2,0,0
0.154034,0.342169,0.395826,1190.48,17428.9,0,0
0.154145,0.342895,0.411133,1065.97,9958.07,0,0
0.154724,0.342626,0.414258,1042.3,8538.18,0,0
0.155226,0.34208,0.414765,1043.15,8589.14,0,0
0.155045,0.341463,0.285575,1046.75,8804.82,0,0
0.155565,0.342877,0.286364,1053.93,9235.7,0,0
0.154384,0.343215,0.289388,1071.41,10284.5,0,0
0.154109,0.342785,0.303445,1183.58,17014.8,0,0
0.15394,0.341924,0.319831,1285.51,23130.8,0,0
0.154022,0.342418,0.34012,1355.21,27312.5,0,0
0.154791,0.342073,0.360792,1363.74,27824.4,0,0
0.154321,0.342048,0.379861,1290.7,23442.1,0,0
0.15457,0.342659,0.395989,1192.57,17554.4,0,0
0.154262,0.341357,0.410777,1075.22,10513,0,0
0.155319,0.342942,0.413563,1052.67,9160.5,0,0
0.155498,0.342062,0.41443,1048.63,8917.88,0,0
0.167142,0.337702,0.286675,1137.6,14255.8,0,0
0.165606,0.337245,0.285866,1123.94,13436.1,0,0
0.165659,0.33761,0.289317,1158.36,15501.4,0,0
0.16707,0.338241,0.303447,1287.68,23260.6,0,0
0.164232,0.337912,0.319156,1381.26,28875.4,0,0
0.165473,0.338622,0.33801,1464.75,33885,0,0
0.166562,0.336437,0.35762,1484.11,35046.3,0,0
0.165164,0.337805,0.379584,1394,29639.9,0,0
0.166501,0.338207,0.397515,1277.68,22660.5,0,0
0.166249,0.337395,0.410464,1163.37,15802,0,0
0.166416,0.337293,0.414139,1127.16,13629.9,0,0
0.167048,0.33798,0.413236,1137.76,14265.8,0,0
0.166217,0.337909,0.286549,1132.44,13946.4,0,0
0.166272,0.337298,0.285673,1124.56,13473.5,0,0
0.164651,0.337571,0.288569,1146.54,14792.3,0,0
0.164756,0.33853,0.303644,1277.73,22663.6,0,0
0.165387,0.337797,0.32131,1400.14,30008.1,0,0
0.16703,0.336436,0.338072,1477.91,34674.3,0,0
0.166552,0.338429,0.362137,1470.87,34252.3,0,0
0.167194,0.337704,0.38113,1395.78,29746.7,0,0
0.167294,0.33812,0.397273,1283.13,22988.1,0,0
0.165604,0.337404,0.41247,1140.77,14446.4,0,0
0.165612,0.337403,0.414186,1123.28,13396.7,0,0
0.167185,0.337926,0.413739,1133.18,13990.9,0,0
0.166762,0.337416,0.286344,1133.24,13994.3,0,0
0.166269,0.337263,0.286526,1133.43,14005.6,0,0
0.166662,0.337299,0.287437,1144.2,14651.8,0,0
0.165552,0.337935,0.30298,1277.75,22665.1,0,0
0.166611,0.338419,0.320717,1401.87,30112,0,0
0.164549,0.337302,0.340258,1467.1,34026.2,0,0
0.164748,0.338622,0.362498,1459.13,33548.1,0,0
0.166022,0.338736,0.381518,1385.36,29121.6,0,0
0.165804,0.338211,0.395567,1289.82,23389.2,0,0
0.165798,0.337054,0.412021,1146.59,14795.5,0,0
0.165145,0.337064,0.414165,1121.96,13317.4,0,0
0.166186,0.338011,0.413066,1136.16,14169.3,0,0
0.166177,0.336544,0.286493,1133.62,14017.3,0,0
0.165975,0.338043,0.285965,1125.23,13513.8,0,0
0.164888,0.338385,0.288737,1147.88,14873,0,0
0.165164,0.337015,0.304532,1289.54,23372.4,0,0
0.164409,0.337841,0.317757,1374.35,28461.2,0,0
0.165251,0.338594,0.340357,1468.64,34118.5,0,0
0.16557,0.338696,0.358953,1471.55,34293.2,0,0
0.167207,0.337937,0.380594,1398.44,29906.4,0,0
0.164826,0.337183,0.396625,1278.56,22713.4,0,0
0.166042,0.338104,0.411204,1154.08,15244.9,0,0
0.166295,0.338007,0.413577,1131.38,13882.7,0,0
0.165217,0.337159,0.413257,1131.47,13888.3,0,0
0.166605,0.337055,0.286536,1135.13,14107.6,0,0
0.165138,0.338885,0.286042,1120.88,13252.8,0,0
0.166096,0.338678,0.288137,1146.58,14794.7,0,0
0.16543,0.337393,0.301884,1269.38,22162.5,0,0
0.165085,0.338075,0.320447,1393.13,29588.1,0,0
0.165484,0.338621,0.341744,1472.47,34348.4,0,0
0.167068,0.336375,0.360276,1481.93,34915.7,0,0
0.164207,0.338005,0.380396,1383.45,29007.2,0,0
0.164956,0.337497,0.39629,1281.35,22881,0,0
0.165307,0.336916,0.411425,1150.59,15035.1,0,0
0.166499,0.336709,0.413977,1129.93,13795.6,0,0
0.165069,0.337376,0.413409,1128.97,13738.4,0,0
0.165111,0.336995,0.286569,1129.37,13761.9,0,0
0.166284,0.338603,0.285551,1121.12,13267,0,0
0.165286,0.338748,0.286867,1130.25,13815,0,0
0.166165,0.338653,0.301805,1269.71,22182.6,0,0
0.165905,0.337474,0.320371,1398.44,29906.7,0,0
0.165035,0.338595,0.338384,1463.11,33786.6,0,0
0.163912,0.33865,0.359848,1459.62,33577.3,0,0
0.163902,0.337914,0.381425,1375.92,28555,0,0
0.165403,0.338973,0.398028,1266.78,22006.7,0,0
0.165124,0.338699,0.412971,1131.37,13882.3,0,0
0.165784,0.338707,0.414076,1122.87,13372,0,0
0.165959,0.337032,0.413664,1130.61,13836.8,0,0
0.165097,0.337792,0.286162,1123.97,13438.2,0,0
0.165,0.337673,0.286129,1123.39,13403.5,0,0
0.164756,0.337806,0.287681,1137.83,14269.8,0,0
0.165491,0.337957,0.301718,1267.32,22039.2,0,0
0.165105,0.33848,0.319661,1387.92,29275.1,0,0
0.164331,0.338913,0.339669,1460.65,33639.3,0,0
0.165635,0.336925,0.360351,1473.16,34389.6,0,0
0.16634,0.33835,0.381649,1387.25,29234.8,0,0
0.164554,0.33789,0.398111,1264.13,21848.1,0,0
0.165541,0.337788,0.413046,1134.08,14044.8,0,0
0.166233,0.337912,0.414293,1123.89,13433.3,0,0
0.166159,0.338021,0.41392,1127.27,13636.4,0,0
0.1656,0.33713,0.286333,1128.89,13733.3,0,0
0.164586,0.337322,0.285615,1116.73,13004.1,0,0
0.165928,0.337159,0.288717,1154.26,15255.6,0,0
0.165613,0.337323,0.302439,1274.83,22490,0,0
0.165931,0.337777,0.317525,1381.55,28892.8,0,0
0.164746,0.33867,0.34188,1468.09,34085.7,0,0
0.164318,0.338752,0.359514,1462.66,33759.4,0,0
0.166374,0.33783,0.378851,1404.42,30265.1,0,0
0.165203,0.33744,0.398069,1268.59,22115.6,0,0
0.164174,0.337433,0.411506,1143.81,14628.8,0,0
0.16585,0.33727,0.414847,1117.56,13053.6,0,0
0.165321,0.337358,0.413398,1130.21,13812.8,0,0
0.165991,0.337837,0.286173,1127.79,13667.6,0,0
0.164959,0.337767,0.285799,1119.66,13179.4,0,0
0.165374,0.337759,0.288298,1146.83,14809.9,0,0
0.164461,0.337925,0.303737,1278.14,22688.2,0,0
0.164481,0.338182,0.318677,1379.41,28764.7,0,0
0.166729,0.338407,0.341662,1479.79,34787.3,0,0
0.166519,0.338467,0.361632,1471.82,34309.3,0,0
0.164568,0.338163,0.378895,1393.53,29612.1,0,0
0.164624,0.338226,0.397435,1269.24,22154.3,0,0
0.165318,0.338229,0.412661,1136.26,14175.4,0,0
0.16496,0.338246,0.414372,1117.17,13030,0,0
0.165446,0.338219,0.413334,1130.01,13800.5,0,0
0.165849,0.337036,0.286667,1133.47,14008.1,0,0
0.166784,0.337252,0.286096,1130.98,13859.1,0,0
0.165896,0.337251,0.287323,1140.06,14403.4,0,0
0.16532,0.337279,0.303657,1283.12,22986.9,0,0
0.166369,0.337208,0.318152,1388.58,29314.9,0,0
0.166631,0.337547,0.338464,1474.83,34489.5,0,0
0.16569,0.337656,0.360322,1472.12,34327.4,0,0
0.164883,0.3391,0.380613,1383.51,29010.4,0,0
0.165744,0.337313,0.39725,1277.98,22679.1,0,0
0.16537,0.337375,0.411664,1147.86,14871.8,0,0
0.164697,0.337439,0.413506,1126.21,13572.8,0,0
0.166193,0.33714,0.413364,1134.49,14069.6,0,0
0.165817,0.337985,0.286902,1134.3,14058,0,0
0.165487,0.338193,0.286677,1130.25,13814.8,0,0
0.166746,0.338054,0.28793,1148.26,14895.5,0,0
0.166083,0.33801,0.302814,1278.8,22727.8,0,0
0.167134,0.337965,0.320091,1401.93,30115.8,0,0
0.166432,0.338447,0.337666,1469.71,34182.6,0,0
