x,y,z,rho,p,is_boundary,kind
0.183133,0.310901,0.282605,53890.3,3.17942e+06,0,0
0.183634,0.310323,0.29167,60803.5,3.59421e+06,0,0
0.303952,0.399225,0.299077,1137.73,14263.5,0,0
0.182707,0.310729,0.315257,76472,4.53432e+06,0,0
0.182914,0.310829,0.328115,82626.2,4.90357e+06,0,0
0.183186,0.309569,0.33986,86069.7,5.11018e+06,0,0
0.182769,0.30962,0.351233,87127.4,5.17364e+06,0,0
0.182998,0.309695,0.359665,86401.6,5.1301e+06,0,0
0.182225,0.310167,0.369471,83969,4.98414e+06,0,0
0.181951,0.310293,0.385037,77043,4.56858e+06,0,0
0.183441,0.310482,0.39645,70123.5,4.15341e+06,0,0
0.182951,0.310812,0.41952,53200.9,3.13805e+06,0,0
0.182915,0.310807,0.419606,53134,3.13404e+06,0,0
0.183408,0.311057,0.281485,53022.6,3.12735e+06,0,0
0.183131,0.310971,0.282199,53575.6,3.16054e+06,0,0
0.183288,0.310683,0.306643,71269.9,4.22219e+06,0,0
0.183024,0.310715,0.310575,73737.2,4.37023e+06,0,0
0.181216,0.30991,0.324077,80865.2,4.79791e+06,0,0
0.18289,0.309744,0.343948,86722,5.14932e+06,0,0
0.182915,0.30965,0.349838,87126.4,5.17359e+06,0,0
0.183148,0.309666,0.364389,85437.8,5.07227e+06,0,0
0.183124,0.311087,0.373871,82378.9,4.88874e+06,0,0
0.182937,0.310847,0.381613,78869.4,4.67816e+06,0,0
0.18195,0.309279,0.400794,67138.6,3.97432e+06,0,0
0.1835,0.310584,0.414581,57031.7,3.3679e+06,0,0
0.183088,0.310896,0.418549,53956.4,3.18338e+06,0,0
0.183422,0.311096,0.28083,52514.2,3.09685e+06,0,0
0.183286,0.310992,0.284575,55415.3,3.27092e+06,0,0
0.183196,0.310636,0.300382,67072.4,3.97034e+06,0,0
0.218558,0.337592,0.315378,50518.6,2.97712e+06,0,0
0.181727,0.310001,0.3304,83433.4,4.952e+06,0,0
0.182286,0.30945,0.342326,86476.7,5.1346e+06,0,0
0.182541,0.309601,0.349535,87112.8,5.17277e+06,0,0
0.183044,0.309778,0.358824,86534.4,5.13807e+06,0,0
0.182361,0.30991,0.368694,84220.3,4.99922e+06,0,0
0.183465,0.310828,0.388788,74928.7,4.44172e+06,0,0
0.183562,0.310115,0.40421,64762.2,3.83173e+06,0,0
0.183191,0.310742,0.413095,58171.7,3.4363e+06,0,0
0.182977,0.310884,0.417091,55088,3.25128e+06,0,0
0.183459,0.31115,0.283064,54241.7,3.2005e+06,0,0
0.18354,0.310447,0.288648,58537.9,3.45827e+06,0,0
0.183337,0.310651,0.298095,65471,3.87426e+06,0,0
