x,y,z,rho,p,is_boundary,kind
0.167364,0.276769,0.285407,1254.8,21288.3,0,0
0.168619,0.276759,0.286098,1258.13,21487.8,0,0
0.168451,0.275697,0.286745,1262.17,21730.1,0,0
0.167109,0.27596,0.286519,1261.53,21691.8,0,0
0.16705,0.275617,0.292021,1288.81,23328.5,0,0
0.165142,0.276072,0.314534,1352.24,27134.4,0,0
0.167049,0.275188,0.380721,1360.69,27641.5,0,0
0.165749,0.275145,0.403045,1307.73,24463.6,0,0
0.166988,0.276441,0.413224,1262.81,21768.9,0,0
0.167198,0.276535,0.413727,1259.94,21596.4,0,0
0.168625,0.276699,0.413795,1258.74,21524.1,0,0
0.166856,0.274887,0.414588,1254.88,21293,0,0
0.167166,0.275613,0.28561,1256.31,21378.7,0,0
0.168619,0.275075,0.286436,1260.18,21610.7,0,0
0.168108,0.276342,0.286068,1258.54,21512.7,0,0
0.167381,0.276502,0.286908,1263.53,21812.1,0,0
0.16658,0.274932,0.291505,1286.35,23181.1,0,0
0.166507,0.276452,0.320073,1362.01,27720.5,0,0
0.166956,0.275295,0.384289,1354.88,27292.6,0,0
0.166726,0.276763,0.404694,1301.9,24114.1,0,0
0.167122,0.276435,0.414955,1252.81,21168.9,0,0
0.16862,0.27533,0.413247,1261.91,21714.3,0,0
0.168447,0.276107,0.413538,1260.48,21628.7,0,0
0.166944,0.275459,0.414711,1254.34,21260.1,0,0
0.16779,0.276498,0.285476,1255.23,21314.1,0,0
0.165638,0.276568,0.286635,1261.78,21706.7,0,0
0.166654,0.275812,0.286592,1261.96,21717.6,0,0
0.167754,0.276588,0.285161,1253.35,21201.2,0,0
0.1668,0.275257,0.299704,1317.23,25033.6,0,0
0.165005,0.276478,0.335262,1378.03,28681.9,0,0
0.164919,0.275609,0.36887,1374.55,28473.2,0,0
0.166541,0.275437,0.408087,1288.23,23294,0,0
0.167328,0.275418,0.414963,1252.75,21164.9,0,0
0.1655,0.274944,0.413257,1262.16,21729.8,0,0
0.166037,0.276182,0.413437,1261.58,21694.8,0,0
0.166886,0.275124,0.414277,1256.8,21408.1,0,0
0.167448,0.276595,0.28606,1258.73,21523.6,0,0
0.165677,0.275446,0.286345,1260.26,21615.4,0,0
0.168594,0.274804,0.286914,1262.75,21764.8,0,0
0.167768,0.275302,0.286909,1263.43,21805.9,0,0
0.166205,0.276557,0.298854,1314.4,24863.8,0,0
0.166385,0.276086,0.330063,1374.47,28468.2,0,0
0.166398,0.274889,0.373488,1370.33,28220.1,0,0
0.16578,0.274966,0.408173,1287.49,23249.3,0,0
0.168267,0.276002,0.414992,1252.16,21129.8,0,0
0.168346,0.276074,0.413307,1261.85,21710.9,0,0
0.165358,0.276176,0.413629,1260.18,21610.5,0,0
0.167181,0.276713,0.413956,1258.58,21514.9,0,0
0.167354,0.274771,0.285782,1257.02,21421.1,0,0
0.166093,0.275306,0.285882,1257.76,21465.4,0,0
0.168578,0.275629,0.286055,1258.18,21490.8,0,0
0.168482,0.27538,0.285931,1257.5,21450.2,0,0
0.167064,0.275685,0.293181,1293.74,23624.4,0,0
0.167077,0.275444,0.31378,1351.48,27088.8,0,0
0.166886,0.276387,0.385202,1353.28,27196.8,0,0
0.166562,0.275898,0.406837,1293.6,23616.2,0,0
0.168449,0.275942,0.413849,1258.73,21523.8,0,0
0.167858,0.276052,0.414167,1257.28,21437,0,0
0.167955,0.276587,0.414013,1258,21480.2,0,0
0.167201,0.276251,0.414456,1255.81,21348.6,0,0
0.167208,0.275643,0.285282,1254.37,21262.2,0,0
0.16489,0.275095,0.286254,1259.1,21545.9,0,0
0.164648,0.276304,0.28641,1259.83,21590.1,0,0
0.167477,0.275613,0.285985,1258.41,21504.3,0,0
0.166998,0.275683,0.298072,1312,24719.7,0,0
0.165016,0.276536,0.337715,1379.68,28780.5,0,0
0.16648,0.275224,0.379721,1362.24,27734.2,0,0
0.166755,0.275867,0.409088,1283.8,23027.7,0,0
0.167931,0.276182,0.413984,1258.28,21497.1,0,0
0.167409,0.27568,0.413738,1259.92,21595.2,0,0
0.166846,0.276506,0.413688,1260.22,21612.9,0,0
0.167163,0.276127,0.414051,1258.19,21491.4,0,0
0.167295,0.276028,0.285843,1257.65,21458.7,0,0
0.166759,0.276415,0.285788,1257.32,21439.1,0,0
0.167343,0.27619,0.286664,1262.27,21736.1,0,0
0.167601,0.275945,0.286958,1263.83,21830,0,0
0.166991,0.274934,0.29069,1282.64,22958.6,0,0
0.165506,0.275378,0.319948,1361.45,27686.8,0,0
0.16641,0.2766,0.360336,1381.56,28893.8,0,0
0.166554,0.27662,0.40177,1312.32,24739,0,0
0.166934,0.276247,0.414744,1254.14,21248.5,0,0
0.16824,0.275703,0.414172,1257.02,21421.4,0,0
0.16879,0.276228,0.413419,1260.83,21649.8,0,0
0.167435,0.275085,0.414807,1253.56,21213.4,0,0
0.167915,0.275815,0.285607,1256.05,21362.9,0,0
0.165443,0.275938,0.286706,1262.18,21730.9,0,0
0.165746,0.275838,0.285686,1256.55,21392.8,0,0
0.165765,0.276213,0.286666,1262.11,21726.5,0,0
0.166556,0.27645,0.294198,1297.79,23867.3,0,0
0.165865,0.275374,0.316619,1356.34,27380.2,0,0
0.165913,0.27537,0.383348,1356.36,27381.4,0,0
0.166969,0.276761,0.408371,1286.84,23210.2,0,0
0.166929,0.275574,0.413905,1259.05,21543.2,0,0
0.168283,0.275193,0.414409,1255.52,21331.1,0,0
0.165436,0.275837,0.414045,1257.87,21472.2,0,0
0.167034,0.27557,0.414511,1255.53,21331.6,0,0
0.167501,0.276437,0.285215,1253.82,21229.1,0,0
0.168634,0.27587,0.286321,1259.66,21579.3,0,0
0.167941,0.276087,0.28601,1258.35,21501.2,0,0
0.168324,0.27607,0.286997,1263.63,21817.9,0,0
0.166939,0.275579,0.294352,1298.47,23908.3,0,0
0.166505,0.275516,0.32819,1372.53,28351.6,0,0
0.165461,0.275036,0.384198,1354.52,27271.1,0,0
0.164882,0.274814,0.401215,1313.16,24789.6,0,0
0.166764,0.276277,0.414861,1253.45,21206.8,0,0
0.168267,0.274804,0.413523,1260.45,21626.9,0,0
